,1760,1761,1762,1763,1764,1765,1766,1767,1768,1769,1770,1771,1772,1773,1774,1775,1776,1777,1778,1779,1780,1781,1782,1783,1784,1785,1786,1787,1788,1789,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2020,2030,2050,2099
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.094773524,2.070653894,2.046534264,2.022414634,1.998295004,1.974175373,1.950055744,1.925936113,1.901816483,1.939636697,1.982859799,2.107126217,2.080111779,2.042291564,2.117931993,2.085514666,2.069306003,2.080111779,1.928830922,1.999068463,1.977456912,1.974080107,1.970703302,1.967326497,1.963949692,1.960572887,1.957196083,1.953819278,1.950442473,1.93423381,1.918025146,2.00447135,1.955845361,1.923428034,1.982859799,1.961248248,2.061202878,2.027504739,2.044353808,2.044353808,2.004952883,2.057408045,2.0748931,2.0748931,2.101495363,2.113572922,2.16792194,2.130421487,2.080440925,2.136669058,2.188132259,2.370761534,2.364469704,2.430232011,2.494938235,2.558573519,2.60223709,2.643806786,2.617183513,2.590560239,2.563936966,2.474775975,2.703765129,2.616152084,2.590622718,2.565093353,2.615423056,2.545642408,1.703585798,2.40535486,2.273067461,2.421019577,2.500951638,2.557688185,2.548680686,2.536198315,2.621895656,2.506721945,2.625296777,2.549301344,2.542392668,2.473305911,2.609962201,2.619955083,2.466698658,2.457258283,2.280131813,1.918746893,1.734380589,1.407523672,2.09345157,1.639897864,1.846375031,2.208546835,2.211658352,2.333351338,2.164965159,2.170742072,2.403606754,2.236689619,2.070181059,2.087080496,2.194796498,2.253265416,2.311673189,2.338449326,2.374150843,2.40092698,2.473382587,2.491569224,2.518849179,2.559047242,2.568219455,2.586563879,2.616431021,2.616431021,2.62567636,2.6349217,2.664023141,2.653412378,2.673337908,2.673337908,2.682211298,2.663454575,2.62594113,2.594396388,2.528357207,2.443449689,2.352783037,2.238938696,2.116364392,1.992433144,1.868501895,1.75410382,1.649238918,1.553907189,1.484284629,1.42682845,1.369372271,1.321492121,1.283188002,1.254459912,1.230668825,1.201825024,1.182595824,1.163366624,1.153752023,1.1577948,1.1577948,1.16744309,1.17709138,1.209999977,1.229359977,1.258399976,1.277759976,1.306799975,1.330116818,1.359243463,1.378661227,1.398078991,1.417496755,1.581314315,1.702556839,1.867166002,2.031030243
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592336025,2.592647421,2.592958816,2.593270211,2.593581606,2.593893001,2.594204397,2.507686988,2.710367195,2.814123366,2.49063135,2.353071553,2.784261888,2.686427987,2.295981292,2.636494367,2.598258357,2.424169601,2.450454104,2.520224602,2.367025048,2.336182019,2.710627015,2.748609666,2.247122401,2.642947376,2.499901793,2.423133982,2.461441168,2.315140267,1.921608807,2.354967379,2.167860382,2.645305824,2.327526138,2.420627183,2.352353083,2.060636474,2.389593502,2.445294895,2.406583103,2.574334204,2.671113685,2.645305824,2.403684884,2.44385789,2.718373434,2.712459765,2.777534583,2.780625452,3.052695234,3.311547739,3.327652238,3.496790349,3.283308071,3.430929647,3.373287277,3.418503559,3.650145136,3.597560217,3.399627952,3.369980034,3.735637691,3.547867543,3.481509887,3.462168166,3.529864191,3.549205913,4.012351594,3.666459215,3.626928658,3.794933528,4.216409492,4.554316495,4.628284478,4.326801074,4.414952722,4.378225514,4.420428164,4.447598287,4.524453586,4.57595228,4.53623588,4.544107843,4.467437385,4.442989611,4.346768937,4.248944585,4.211402223,4.119531865,4.085885038,3.995252379,3.950928603,3.846605393,3.782939021,3.712746112,3.598165739,3.531363329,3.433630276,3.384008943,3.307059902,3.273862105,3.241697692,3.177434962,3.140364352,3.068275644,3.016253692,2.9307765,2.840752648,2.747091469,2.655248954,2.56886243,2.48975056,2.422460005,2.365172099,2.335245261,2.288466978,2.240771474,2.170575087,2.11783384,2.06782059,2.026900657,2.000530034,2.008714502,2.016969493,2.055238926,2.101411261,2.134012943,2.17671763,2.209482305,2.217973057,2.21702964,2.208538889,2.194387636,2.210477611,2.191503555,1.982899971,1.855617838,1.771439966,1.931937324
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.818490159,2.924876783,3.030477325,3.135255956,3.239184737,3.342220082,3.342220082,3.444341633,3.545508803,3.645692739,3.744875222,3.744875222,3.750515095,3.756154967,3.756154967,3.756154967,3.854586951,3.848799283,3.843011615,3.843011615,3.934156812,3.928222941,3.922289069,3.916355198,4.011757377,4.011757377,4.106040002,4.106040002,4.106040002,4.205551965,4.205551965,4.297647789,4.291146053,4.291146053,4.375274057,4.361995532,4.444350259,4.424025487,4.410475639,4.476821872,4.449187169,4.505914499,4.477752533,4.449590568,4.495731594,4.459880465,4.424029336,4.459032189,4.422542564,4.386052939,4.417125917,4.380007212,4.335464766,4.362314288,4.324578006,4.279294466,4.30206519,4.256053797,4.267566116,4.21305341,4.220827254,4.217672866,4.145507361,4.130101022,4.0406697,4.012554978,3.930161652,3.839528993,3.765375,3.73894384,3.672176986,3.244101596,2.847503975,2.325833573,1.839199965
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.003093494,3.106925329,3.209914995,3.312019299,3.312019299,3.413218064,3.513471073,3.612749732,3.711035988,3.808285607,3.904487455,3.904487455,3.999600537,4.093597456,4.18646474,4.27814258,4.368634794,4.457900108,4.545908629,4.545908629,4.632643344,4.718008595,4.802034665,4.884821602,4.966094813,5.045916034,5.038247468,5.108619292,5.100831762,5.177231931,5.185136102,5.268081888,5.276100277,5.36587928,5.3740094,5.446198851,5.429720186,5.405002188,5.424806911,5.3496942,5.257889775,5.2219261,5.112079758,5.062058265,4.950898201,4.831187364,4.756918518,4.618535434,4.454205522,4.281226667,4.144755139,3.961126747,3.794986773,3.655079426,3.569879326,3.463843306,3.375479957,3.278280272,3.2042111,3.09710655,2.981076622,2.856121315,2.731166007,2.624061458,2.516956908,2.436628496,2.383076222,2.378927372,2.378927372,2.38793846,2.414971726,2.45101608,2.478049345,2.487060434,2.478049345,2.460027168,2.423982814,2.378927372,2.333871929,2.318796176,2.273329584,2.246049629,2.209676356,2.201330961,2.173814324,2.146297687,1.937471376,1.801926218,1.723685376,1.908237792
Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,2.955711327,3.168308353,3.37745433,3.480652464,3.684126247,3.883525292,3.883525292,3.877737624,3.975693913,3.969760042,4.06646316,4.06646316,4.07254158,4.168252729,4.174474002,4.180695275,4.281900866,4.294625683,4.300988092,4.313712908,4.421180782,4.434184255,4.541255622,4.554534147,4.56117341,4.661147833,4.753168901,4.746260226,4.829777104,4.815696121,4.890094015,4.955291091,4.933397316,4.996177718,5.056661891,5.026472865,5.076590295,5.116406821,5.077469174,5.106094393,5.042861026,5.043566983,5.024414235,4.918722673,4.804900992,4.66668895,4.528476908,4.382134745,4.177580919,4.041268298,3.792526822,3.611894304,3.392649654,3.24027871,3.048532778,2.915461157,2.742015456,2.682262093,2.568185895,2.516172004,2.457656376,2.405642484,2.396773801,2.3436597,2.337348841,2.276374523,1.886068474,1.766058034,1.624647078,1.75410382
Sweden,2.85549653,2.635323172,2.192758284,2.026898044,2.477083167,2.38428178,2.559595495,2.680759779,2.324615148,2.290022661,2.427706773,2.227756184,1.540104349,0.7558193931,2.831827931,2.695905314,2.768714559,2.514158888,2.484221735,2.375489811,3.077535623,2.536877192,2.354139901,2.029045093,1.896282973,2.032435424,2.491440585,2.519555762,2.493916958,1.926382702,2.04243813,2.468722282,2.927483837,2.751514864,2.703523325,2.354139901,2.702001631,2.783509222,2.774370553,2.49175943,1.794223323,2.209983717,2.536818159,2.508159202,2.551673947,2.604114792,2.195120922,2.426138216,1.760069814,1.359175757,2.058269369,2.442388769,2.322675124,2.123293352,2.429043804,2.780947341,2.972552794,2.671686289,2.705646687,2.426693812,2.637179855,2.683983521,3.092892537,3.32357466,3.118125046,3.292657524,3.003027239,2.697836351,2.545044239,2.487607089,2.701025697,2.374121293,2.533053759,2.940248461,2.626885955,3.076040953,2.872636529,2.466920808,2.349464434,2.358586971,2.773520819,2.737105898,2.7287686,2.653135772,2.837084319,2.900141929,2.519887967,2.366271041,2.737190268,2.963567479,2.829999265,2.709986401,2.432267517,2.404559565,2.879626051,2.614024636,2.509137569,2.127422385,2.764294044,2.932085838,3.191666779,2.946172781,2.788475298,2.960428638,2.983015188,2.911119972,2.978879622,2.858488428,2.390946613,2.334455926,2.617812944,3.022200197,3.055925294,3.103722571,2.826013138,2.928934716,2.908575009,3.002826977,2.949492413,3.147938096,2.955560672,2.962094719,2.984202481,2.931005678,3.03705385,2.996292663,3.14808765,3.129445063,3.095779795,2.99214926,2.920395835,3.005400156,2.860203083,2.901790393,2.949456398,3.119281134,3.037052458,3.028714055,3.124173544,2.839767939,2.960768182,3.010326991,3.040586181,2.945879399,2.939744546,2.938210833,3.015045985,2.979477216,2.935119834,3.000080424,2.886219293,2.795210573,2.756722303,2.699606386,2.611188534,2.420257126,2.398300293,2.381312184,1.99421919,2.152700941,2.621150727,2.44700521,2.21624227,2.180019856,2.050746706,1.996605751,1.896561694,1.779933225,1.759231414,1.647695129,1.674669107,1.605835375,1.581459184,1.500943501,1.49001324,1.488264398,1.532859865,1.550348283,1.621467466,1.676252743,1.661459321,1.714119058,1.99098205,2.194217714,2.351894106,2.369465729,2.352672465,2.276057579,2.28452334,2.209636092,2.061710663,2.052465324,2.058563337,2.058563337,2.058563337,2.072617821,2.081996182,2.086507635,2.119509627,2.138266349,2.14764471,2.179292966,2.166401433,2.179292966,2.169858797,2.141556291,2.103819616,2.066082942,2.018912098,1.971741255,1.92586676,1.86894459,1.821509448,1.764587278,1.717152136,1.669716994,1.622281852,1.584333739,1.572973534,1.544374016,1.544374016,1.544374016,1.563440362,1.608773017,1.647077137,1.694957286,1.752413465,1.800293614,1.857749794,1.903690839,1.932534639,1.932534639,1.903690839,1.855617838,1.79458194,1.71739562,1.6402093,1.57267127,1.529439971,1.510079971,1.510079971,1.539119971,1.58751997,1.635919969,1.689345447,1.737889857,1.776725384,1.815560912,1.844687557,1.864105321,1.873814203,1.913195097,1.956961884,2.004746655,2.070660102
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.21060338,2.144140597,2.077677813,1.997394074,1.946582179,1.837615329,2.042198643,2.053116679,2.161989697,2.280652507,2.238893323,2.209431762,2.229868998,2.306839358,2.308547175,2.27494519,2.312201736,2.221532603,2.158891259,2.210937851,2.128700776,2.130459255,2.132217734,2.12506264,2.175148292,2.275319595,2.478836683,2.418377252,2.36547525,2.425173287,2.353610797,2.369513572,2.353929033,2.429803775,2.412752521,2.309212012,2.370124384,2.378650012,2.413314533,2.35307313,2.267816857,2.404226894,2.464361494,2.430739187,2.378465226,2.428775046,2.601392759,2.61990801,2.587343543,2.684711388,2.544431001,2.684711388,2.688763667,2.584986824,2.527331755,2.537815532,2.584579602,2.517322884,2.581713956,2.493700981,2.299548329,2.239275853,2.293752149,2.271724223,2.301796591,2.034881434,2.001810319,1.93052854,1.605928902,1.91131324,1.765091985,1.899674071,1.950881944,2.002157823,1.921960397,1.893398632,1.862795235,1.784639442,1.730259847,1.685108304,1.661159335,1.641489819,1.621820304,1.600462047,1.603460825,1.557703936,1.54226037,1.502266869,1.539901014,1.55093274,1.571038938,1.793355102,2.001891126,2.124243438,2.185582724,2.273831907,2.315890289,2.263760331,2.269356182,2.201476511,2.118743172,2.109649854,2.109608838,2.109608838,2.11878105,2.137125475,2.164642112,2.209636092,2.246617449,2.292844146,2.329825503,2.375265388,2.385297538,2.385297538,2.384580155,2.356635856,2.300747258,2.250806683,2.166401433,2.081996182,1.98821257,1.894428958,1.811360387,1.726452869,1.641545351,1.584333739,1.527411568,1.489463455,1.46100237,1.449042286,1.439509113,1.439509113,1.449042286,1.458575459,1.474708599,1.474708599,1.474708599,1.484284629,1.484284629,1.49026303,1.484284629,1.48064843,1.48064843,1.47103383,1.47618837,1.46654008,1.4472435,1.43759521,1.422959973,1.403599973,1.393919973,1.384239974,1.378661227,1.368952345,1.378661227,1.378661227,1.392234716,1.41170653,1.421442437,1.440914251,1.460386066,1.600836713,1.716187978,1.860906568,2.023594671
Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.668246767,4.773629813,4.786908339,4.905045103,5.022607255,5.043333282,5.1606802,5.284456435,5.305967113,5.422358292,5.545534555,5.567805778,5.675536929,5.782098312,5.887372232,5.887372232,5.983457361,6.069920836,6.069920836,6.154500932,6.237174781,6.317813587,6.30946773,6.371087831,6.421631346,6.387428249,6.417515528,6.435737937,6.374528473,6.362161175,6.26496149,6.229914617,6.10495931,6.037429314,5.884240809,5.783350461,5.610577413,5.475810766,5.283194307,5.13116331,4.937011184,4.73361372,4.573550218,4.387254894,4.239019254,4.070208752,3.920154973,3.770101194,3.660457449,3.537813256,3.424603232,3.330261545,3.245354027,3.187641534,3.121232335,3.064310165,3.007387995,2.959952853,2.903030683,2.859951881,2.79321967,2.307823197,2.00684432,1.669927684,1.847511624
Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.19066874,2.187844495,2.18502025,2.182196005,2.17937176,2.176547515,2.17372327,2.170899025,2.16807478,2.165250534,2.162426289,2.159602044,2.156777799,2.153953554,2.151129309,2.148305064,2.145480818,2.142656573,2.139832328,2.137008083,2.134183838,2.131359593,2.128535348,2.125711103,2.122886858,2.120062613,2.117238368,2.114414123,2.111589877,2.108765632,2.105941387,2.103117142,2.315071831,2.351147137,2.567636561,2.827632574,2.861865414,2.827632574,2.700045762,2.644282429,2.274163173,2.208495634,2.517327694,1.973400602,2.369611643,2.152153552,2.534145125,3.143999193,2.765746666,3.113913076,2.793399734,3.286908247,3.532816023,3.573705097,3.692532245,3.854642934,3.843590382,3.692532245,3.811622366,3.930914388,3.957355516,3.742789456,3.948541806,3.887984393,3.942109465,3.878963547,3.791677298,3.799289691,3.850772311,3.887705552,3.921882494,3.95332393,3.981984913,4.232796514,4.563448676,4.825828207,4.859186466,5.187016637,5.292535298,5.464433024,5.482599919,5.566553936,5.345291992,5.312180644,5.153040097,4.99389955,4.888012917,4.753352096,4.667352129,4.576934407,4.439483568,4.30203273,4.143298506,3.94325234,3.777364437,3.57549277,3.373621103,3.260863955,3.148106808,3.061684478,2.947949045,2.834213612,2.683459731,2.510109619,2.468505592,2.342663706,2.286775109,2.161025765,2.021304272,1.927253223,1.763131902,1.575564678,1.594321401,1.739685999,1.584940339,1.707584532,1.622677013,1.632111182,1.669716994,1.66497348,1.683947537,1.669716994,1.679204022,1.389849657,1.482408392,1.601573053,1.334644211,1.283188002,1.182639688,1.129971524,1.06772733,1.072027922,1.057606021,,,,,,,
Tajikistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.283881989,4.387430953,4.431973399,4.476515845,4.588731985,4.618921011,4.716167721,4.731504852,4.746841983,4.836055762,4.859418351,4.955915146,4.98753183,5.034956855,5.155824435,5.219971551,5.36587928,5.439050361,5.512221442,5.635703501,5.668660831,5.660421499,5.683528471,5.600069904,5.483227909,5.341348343,5.255724975,5.10363004,4.97688426,4.867037919,4.782540732,4.788433493,4.754230397,4.728578075,4.711476527,4.694374978,4.660171882,4.625968786,4.574664141,4.506257948,4.429300981,4.335242466,4.182610711,4.081214088,3.971367746,3.869971123,3.768574499,3.719586732,3.625528216,3.531469701,3.485523933,3.407683448,3.329842963,3.287822642,3.226613178,3.156659505,3.128062578,3.075044568,3.052479655,2.99892738,2.945375106,2.586563879,2.310062025,1.963814874,1.800479966
