,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
Saudi Arabia,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.86,6.8736,6.8872,6.9008,6.9144,6.928,6.9416,6.9552,6.9688,6.9824,6.996,7.0096,7.0232,7.0368,7.0504,7.064,7.0776,7.0912,7.1048,7.1184,7.132,7.1456,7.1592,7.17280000000001,7.18640000000001,7.2,7.191,7.176,7.166,7.161,7.161,7.165,7.174,7.186,7.2,7.216,7.23,7.243,7.252,7.257,7.26,7.262,7.264,7.267,7.273,7.28,7.289,7.299,7.307,7.312,7.313,7.309,7.299,7.281,7.252,7.206,7.14,7.05,6.939,6.806,6.656,6.496,6.331,6.166,6.004,5.844,5.685,5.522,5.352,5.174,4.989,4.795,4.594,4.39,4.187,3.99,3.804,3.634,3.482,3.349,3.234,3.136,3.05,2.971,2.898,2.829,2.763,2.702,2.644
Senegal,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.7,5.73024,5.76048,5.79072,5.82096,5.8512,5.88144,5.91168,5.94192,5.97216,6.0024,6.03264,6.06288,6.09312,6.12336,6.1536,6.18384,6.21408,6.24432,6.27456,6.3048,6.33504,6.36528,6.39552,6.42576,6.456,6.485,6.544,6.601,6.656,6.71,6.762,6.812,6.86,6.906,6.951,6.994,7.036,7.075,7.114,7.152,7.189,7.227,7.266,7.303,7.339,7.374,7.405,7.432,7.452,7.465,7.468,7.461,7.445,7.418,7.382,7.337,7.284,7.225,7.16,7.088,7.01,6.925,6.832,6.734,6.629,6.519,6.404,6.287,6.169,6.054,5.943,5.837,5.737,5.645,5.561,5.484,5.413,5.346,5.285,5.229,5.181,5.14,5.107,5.078,5.05,5.019,4.981,4.934
Serbia,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.86058333333333,5.82116666666667,5.78175,5.74233333333333,5.70291666666667,5.6635,5.62408333333333,5.58466666666667,5.54525,5.50583333333333,5.46641666666666,5.427,5.695,5.963,5.9697,5.9764,5.9831,5.9898,5.9965,6.0032,5.94826,5.89332,5.83838,5.78344,5.7285,5.67356,5.61862,5.56368,5.50874,5.4538,5.44844,5.44308,5.43772,5.43236,5.427,5.42164,5.41628,5.41092,5.40556,5.4002,5.42834,5.45648,5.48462,5.51276,5.5409,5.56904,5.59718,5.62532,5.65346,5.6816,5.54492,5.40824,5.27156,5.13488,4.9982,5.04376,5.08932,5.13488,5.18044,5.226,5.18245,5.1389,5.09535,5.0518,5.00825,4.9647,4.92115,4.8776,4.83405,4.7905,4.74695,4.7034,4.65985,4.6163,4.57275,4.5292,4.48565,4.4421,4.39855,4.355,4.31145,4.26790000000001,4.22435000000001,4.18080000000001,4.13725000000001,4.09370000000001,4.05015000000001,4.00660000000001,3.96305000000001,3.91950000000001,3.87595000000001,3.83240000000001,3.78885000000001,3.74530000000001,3.70175000000001,3.6582,3.61465,3.5711,3.52755,3.484,3.411,3.272,3.147,3.035,2.938,2.853,2.782,2.723,2.674,2.634,2.6,2.57,2.543,2.517,2.49,2.464,2.44,2.418,2.399,2.384,2.372,2.366,2.362,2.362,2.363,2.365,2.366,2.364,2.36,2.353,2.344,2.334,2.322,2.309,2.292,2.269,2.238,2.2,2.155,2.105,2.051,1.996,1.943,1.893,1.846,1.803,1.761,1.721,1.681,1.642,1.604,1.568,1.534,1.501,1.472,1.446,1.424,1.406,1.391,1.38,1.373,1.368,1.365
Serbia and Montenegro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia excluding Kosovo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.157,5.103,5.01,4.946,4.912,4.906,4.93,4.981,5.057,5.155,5.27,5.397,5.526,5.649,5.757,5.842,5.894,5.915,5.9,5.85,5.761,5.632,5.468,5.277,5.066,4.845,4.623,4.407,4.203,4.016,3.848,3.698,3.56,3.43,3.307,3.191,3.084,2.987,2.898,2.817,2.74,2.664,2.585,2.505,2.423,2.345,2.275,2.219,2.179,2.157,2.152,2.162,2.183,2.209,2.236,2.259,2.276,2.284,2.284,2.274,2.257,2.233,2.207,2.18
Sierra Leone,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.724,5.73,5.744,5.763,5.787,5.816,5.849,5.887,5.93,5.978,6.033,6.093,6.158,6.229,6.302,6.376,6.449,6.519,6.583,6.643,6.697,6.748,6.798,6.847,6.894,6.938,6.979,7.013,7.038,7.054,7.058,7.048,7.025,6.99,6.945,6.889,6.824,6.753,6.678,6.601,6.525,6.453,6.385,6.32,6.26,6.204,6.15,6.098,6.043,5.985,5.92,5.845,5.759,5.664,5.56,5.451,5.34,5.232,5.128,5.032,4.943,4.861,4.782,4.705
Singapore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.16595125,5.27900169,5.39205213,5.50510257,5.61815301,5.73120345,5.71284031333333,5.69447717666667,5.67611404,5.65775090333334,5.63938776666667,5.62102463,5.60266149333334,5.58429835666667,5.56593522,5.54757208333334,5.52920894666667,5.51084581,5.49248267333334,5.47411953666667,5.4557564,5.43990889,5.42406138,5.40821387,5.39236636,5.37651885,5.380875592,5.385232334,5.389589076,5.393945818,5.39830256,5.443137218,5.487971876,5.532806534,5.577641192,5.62247585,5.67510502,5.72773419,5.78036336,5.83299253,5.8856217,6.001086686,6.116551672,6.232016658,6.347481644,6.46294663,6.609055004,6.755163378,6.901271752,7.047380126,7.1934885,7.28998056,7.38647262,7.48296468,7.57945674,7.6759488,7.28574214,6.89553548,6.50532882,6.11512216,5.7249155,5.9006364,6.0763573,6.2520782,6.4277991,6.60352,6.54526,6.487,6.538,6.62,6.661,6.661,6.62,6.538,6.415,6.254,6.055,5.821,5.557,5.27,4.967,4.658,4.356,4.074,3.815,3.582,3.375,3.19,3.014,2.836,2.652,2.461,2.272,2.096,1.945,1.827,1.743,1.82,1.78,1.74,1.61,1.62,1.61,1.43,1.62,1.96,1.75,1.83,1.73,1.72,1.74,1.71,1.67,1.66,1.61,1.48,1.47,1.6,1.41,1.37,1.27,1.26,1.26,1.28,1.29,1.28,1.257,1.261,1.267,1.275,1.282
Slovak Republic,5.94,5.93994722222222,5.93989444444444,5.93984166666667,5.93978888888889,5.93973611111111,5.93968333333334,5.93963055555556,5.93957777777778,5.939525,5.93947222222223,5.93941944444445,5.93936666666667,5.93931388888889,5.93926111111112,5.93920833333334,5.93915555555556,5.93910277777778,5.93905000000001,5.93899722222223,5.93894444444445,5.93889166666667,5.9388388888889,5.93878611111112,5.93873333333334,5.93868055555556,5.93862777777779,5.93857500000001,5.93852222222223,5.93846944444445,5.93841666666668,5.9383638888889,5.93831111111112,5.93825833333334,5.93820555555557,5.93815277777779,5.93810000000001,5.93804722222224,5.93799444444446,5.93794166666668,5.9378888888889,5.93783611111112,5.93778333333335,5.93773055555557,5.93767777777779,5.93762500000002,5.93757222222224,5.93751944444446,5.93746666666668,5.9374138888889,5.93736111111113,5.93730833333335,5.93725555555557,5.9372027777778,5.93715000000002,5.93709722222224,5.93704444444446,5.93699166666668,5.93693888888891,5.93688611111113,5.93683333333335,5.93678055555558,5.9367277777778,5.93667500000002,5.93662222222224,5.93656944444447,5.93651666666669,5.93646388888891,5.93641111111113,5.93635833333336,5.93630555555558,5.9362527777778,5.9362,5.94156,5.94692,5.95228,5.95764,5.963,5.91744,5.87188,5.82632,5.78076,5.7352,5.76736,5.79952,5.83168,5.86384,5.896,5.829,5.762,5.695,5.628,5.561,5.54224,5.52348,5.50472,5.48596,5.4672,5.41628,5.36536,5.31444,5.26352,5.2126,5.15632,5.10004,5.04376,4.98748,4.9312,4.85616,4.78112,4.70608,4.63104,4.556,4.12988,3.70376,3.27764,2.85152,2.4254,3.0336,3.6418,4.25,4.96,4.67,4.55,4.25,4.01,3.98,3.76,3.69,3.48,3.49,3.33,3.29,2.96,2.86,2.8,2.79,2.77,2.8024875,2.834975,2.8674625,2.89995,2.9324375,2.964925,2.9974125,3.0299,3.1119,3.2185,3.26155,3.2636,3.592,3.571,3.527,3.481,3.433,3.382,3.329,3.273,3.214,3.152,3.085,3.013,2.937,2.858,2.779,2.703,2.637,2.582,2.541,2.514,2.499,2.495,2.497,2.5,2.501,2.496,2.484,2.465,2.44,2.409,2.374,2.338,2.304,2.274,2.246,2.221,2.195,2.166,2.131,2.088,2.035,1.97,1.895,1.811,1.722,1.631,1.541,1.458,1.383,1.321,1.274,1.243,1.227,1.223,1.229,1.244,1.264,1.286,1.309,1.331,1.35,1.367,1.382,1.396
Slovenia,4.93,4.91945614035088,4.90891228070175,4.89836842105263,4.88782456140351,4.87728070175439,4.86673684210526,4.85619298245614,4.84564912280702,4.8351052631579,4.82456140350877,4.81401754385965,4.80347368421053,4.7929298245614,4.78238596491228,4.77184210526316,4.76129824561404,4.75075438596491,4.74021052631579,4.72966666666667,4.71912280701754,4.70857894736842,4.6980350877193,4.68749122807018,4.67694736842105,4.66640350877193,4.65585964912281,4.64531578947369,4.63477192982456,4.62422807017544,4.61368421052632,4.60314035087719,4.59259649122807,4.58205263157895,4.57150877192983,4.5609649122807,4.55042105263158,4.53987719298246,4.52933333333334,4.51878947368421,4.50824561403509,4.49770175438597,4.48715789473684,4.47661403508772,4.4660701754386,4.45552631578948,4.44498245614035,4.43443859649123,4.42389473684211,4.41335087719298,4.40280701754386,4.39226315789474,4.38171929824562,4.37117543859649,4.36063157894737,4.35008771929825,4.33954385964913,4.329,4.212,4.446,3.926,4.251,4.121,4.316,4.251,4.225,4.316,4.199,4.472,4.55,4.589,4.433,4.316,4.55,4.42,4.511,4.641,4.381,4.303,4.407,4.55,4.446,4.511,4.537,4.641,4.589,4.68,4.641,4.589,4.628,4.264,4.589,4.446,4.485,4.485,4.628,4.563,4.602,4.446,4.485,4.485,4.498,4.576,4.407,4.459,4.355,4.394,4.264,4.316,4.433,4.355,4.121,4.004,4.056,3.9,3.12,2.34,2.34,2.34,2.951,3.536,3.952,3.9,4.017,3.939,3.835,3.692,3.627,3.562,3.341,3.614,3.445,3.432,3.198,3.055,2.951,2.951,2.847,2.808,2.808,2.821,2.899,2.756,2.834,2.483,1.859,2.626,2.847,2.847,2.977,2.739,2.694,2.61,2.538,2.476,2.426,2.386,2.357,2.338,2.327,2.324,2.325,2.33,2.336,2.34,2.341,2.336,2.326,2.312,2.294,2.273,2.255,2.239,2.227,2.218,2.209,2.195,2.172,2.138,2.093,2.039,1.978,1.915,1.853,1.794,1.738,1.684,1.631,1.577,1.524,1.473,1.425,1.381,1.343,1.312,1.286,1.265,1.247,1.232,1.22,1.214,1.217,1.23,1.253,1.285,1.323,1.363,1.401,1.434,1.459,1.478,1.491,1.5,1.509
Solomon Islands,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.42,6.41924,6.41848,6.41772,6.41696,6.4162,6.41544,6.41468,6.41392,6.41316,6.4124,6.41164,6.41088,6.41012,6.40936,6.4086,6.40784,6.40708000000001,6.40632000000001,6.40556000000001,6.40480000000001,6.40404000000001,6.40328000000001,6.40252000000001,6.40176000000001,6.401,6.401,6.4,6.4,6.399,6.398,6.397,6.395,6.393,6.391,6.388,6.385,6.383,6.385,6.394,6.419,6.47,6.549,6.655,6.781,6.914,7.04,7.145,7.216,7.248,7.236,7.182,7.096,6.99,6.871,6.748,6.632,6.525,6.431,6.349,6.278,6.211,6.139,6.056,5.961,5.851,5.728,5.596,5.461,5.326,5.197,5.077,4.968,4.872,4.789,4.72,4.665,4.618,4.578,4.54,4.502,4.459,4.412,4.359,4.3,4.236,4.168,4.099,4.031
Somalia,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.8744,6.889344,6.904288,6.919232,6.934176,6.94912,6.964064,6.979008,6.993952,7.008896,7.02384,7.038784,7.053728,7.068672,7.083616,7.09856,7.113504,7.128448,7.143392,7.158336,7.17328,7.188224,7.203168,7.218112,7.233056,7.248,7.249,7.25,7.251,7.251,7.251,7.25,7.25,7.25,7.25,7.25,7.252,7.255,7.258,7.261,7.261,7.257,7.248,7.232,7.209,7.182,7.151,7.118,7.086,7.057,7.033,7.016,7.005,7,7.003,7.013,7.03,7.053,7.08,7.112,7.149,7.19,7.237,7.288,7.341,7.397,7.455,7.512,7.567,7.616,7.655,7.679,7.687,7.678,7.651,7.61,7.556,7.495,7.429,7.361,7.292,7.219,7.14,7.056,6.965,6.869,6.769,6.667,6.563
Somaliland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.47,6.46532,6.46064,6.45596,6.45128,6.4466,6.44192,6.43724,6.43256,6.42788,6.4232,6.41852,6.41384,6.40916,6.40448000000001,6.39980000000001,6.39512000000001,6.39044000000001,6.38576000000001,6.38108000000001,6.37640000000001,6.37172000000001,6.36704000000001,6.36236000000001,6.35768000000001,6.353,6.338,6.31,6.285,6.264,6.247,6.232,6.22,6.208,6.193,6.173,6.144,6.103,6.049,5.984,5.911,5.836,5.765,5.7,5.643,5.591,5.539,5.482,5.415,5.338,5.251,5.159,5.064,4.969,4.877,4.786,4.695,4.602,4.504,4.402,4.293,4.177,4.052,3.923,3.791,3.658,3.53,3.408,3.296,3.196,3.11,3.04,2.983,2.937,2.899,2.866,2.834,2.801,2.763,2.721,2.675,2.627,2.58,2.538,2.5,2.467,2.438,2.412,2.387
South Ossetia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.628,6.634,6.645,6.656,6.666,6.676,6.685,6.693,6.702,6.711,6.721,6.733,6.747,6.763,6.781,6.8,6.819,6.838,6.855,6.869,6.881,6.892,6.903,6.912,6.92,6.924,6.922,6.913,6.897,6.874,6.85,6.829,6.813,6.806,6.806,6.811,6.817,6.819,6.813,6.796,6.769,6.729,6.682,6.627,6.567,6.503,6.435,6.364,6.289,6.212,6.133,6.05,5.962,5.871,5.777,5.68,5.582,5.483,5.385,5.288,5.194,5.101,5.01,4.92
Spain,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.13,5.07093218145943,5.01186436291886,4.95279654437829,4.89372872583772,4.83466090729715,4.77559308875658,4.71652527021602,4.65745745167545,4.75007734418036,4.85592864990025,5.16025115384496,5.09409408777002,5.00147419526511,5.18671398027493,5.10732550098501,5.06763126134005,5.09409408777002,4.72361451775038,4.89562288954522,4.84269723668527,4.8344276034259,4.82615797016653,4.81788833690717,4.8096187036478,4.80134907038843,4.79307943712906,4.7848098038697,4.77654017061033,4.73684593096537,4.69715169132041,4.9088543027602,4.78977158382532,4.7103831045354,4.85592864990025,4.8030029970403,4.85592864990025,4.77654017061033,4.81623441025529,4.81623441025529,4.55160614595555,4.67068886489043,4.7103831045354,4.7103831045354,4.6045317988155,4.63099462524547,4.75007734418036,4.51191190631059,4.40606060059069,4.52514331952558,4.48544907988062,4.71,4.6975,4.685,4.6725,4.66,4.614,4.568,4.522,4.476,4.43,4.388,4.346,4.304,4.262,4.22,4.204,4.188,4.172,4.156,4.14,4.08,4.02,4.02,3.92,3.82,3.87,3.7,3.8,3.69,3.68,3.58,3.64,3.59,3.38,3.31,3.18,2.89,2.56,2.12,3.09,2.47,2.53,2.88,2.84,2.91,2.7,2.67,2.88,2.68,2.449,2.47,2.512,2.551,2.589,2.624,2.657,2.688,2.717,2.743,2.766,2.786,2.802,2.816,2.826,2.834,2.842,2.851,2.86,2.868,2.872,2.87,2.86,2.839,2.804,2.751,2.679,2.587,2.478,2.355,2.224,2.091,1.96,1.838,1.728,1.633,1.554,1.487,1.431,1.383,1.343,1.309,1.28,1.254,1.231,1.213,1.2,1.195,1.197,1.207,1.224,1.246,1.271,1.298,1.325,1.35,1.375,1.397,1.419,1.439,1.457,1.474,1.49,1.505
