pincode,lat,lon,place
848162,0.045469973,0.44644022,"Mehsi, Bazidpur Bamaia"
848163,0.045324743,0.44546843,"Mohammadpur Sakra, Mustafapur Bhath"
848183,0.04492404,0.44938016,"Paroria, Paroria"
848201,0.043916717,0.45097446,"Bakhri Bazar, Janardanpur"
848202,0.04696595,0.44963408,"Meghaul, Mataunia"
848203,0.049509037,0.4465556,"Sakarpura, Garhpura"
848204,0.043455042,0.44951868,"Garhpura, Gopalpur"
848204,0.043455042,0.44951868,"Garhpura, Gopalpur"
848205,0.05010147,0.44606328,"Hasanpur Sugar Mills, Atapur"
848206,0.050129622,0.44781494,"Kundal, Kundal"
848207,0.051417828,0.44557834,"Bithan, Bithan"
848207,0.051417828,0.44557834,"Bithan, Bithan"
848208,0.048763514,0.4476192,"Mangalgarh, Phulahra"
848209,0.043213427,0.45085,"Singhia, Singhia"
848209,0.043213427,0.45085,"Singhia, Singhia"
848210,0.04724661,0.44736528,"Rusera, Rosera"
848210,0.04724661,0.44736528,"Rusera Thana, Rosera"
848211,0.046917934,0.44589162,"Narahan R S, Narhan"
848211,0.046917934,0.44589162,"Narhan, Narhan"
848213,0.05161222,0.44848824,"Kuseshwar Asthan, Hirni"
848214,0.04794459,0.4495468,"Khodawanpur, Banda"
848216,0.04369964,0.45185947,"Bhirha, Jathmalpur"
848217,0.047873147,0.44860268,"Aura, Jakhar"
848218,0.04799404,0.44799328,"Bharwari, Bhatandi"
848219,0.05133837,0.4467275,"Belsandi, Belsandi"
848220,0.046954483,0.4453559,"Bhuswar, Bhuswar"
848221,0.047426112,0.44653487,"Chakthat, Rosera"
848222,0.04608108,0.44578433,"Choratabhaka, Chandsurari"
848223,0.046967804,0.4443457,"Desri, Gopalpur"
848224,0.050650205,0.44588876,"Gajpatti, Gijri"
848225,0.04945862,0.44913673,"Lilhaul, Mauan"
848225,0.04945862,0.44913673,"Meghauna, Mauan"
848226,0.046775192,0.44640994,"Mahthi, Mahthi"
848227,0.048621792,0.44690704,"Nayanagar, Mohiuddinpur"
848228,0.051900152,0.4459293,"Pusaho, Pusaho"
848229,0.046472963,0.44719172,"Sumbha Deorhi, Samastipur"
848230,0.046903707,0.44471383,"Sankhmohan, Potilia"
848231,0.046200518,0.44523644,"Surauli, Surauli"
848233,0.05245317,0.4461708,"Sohma, Sohma"
848234,0.046472963,0.44719172,"Ugan, Samastipur"
848235,0.046472963,0.44719172,"Wari, Samastipur"
848236,0.049296543,0.4481318,"Singhiaghat, Mahra"
848237,0.0464861,0.44729447,"Belsandi Tara, Belsandi Tara"
848238,0.04589572,0.44689417,"Bharpura, Bharpura"
848239,0.042855226,0.44661403,"Jhakhra, Ramchandarpur"
848301,0.046216894,0.44993854,"Kishanpur, Reora"
848301,0.046216894,0.44993854,"Kishanpur, Reora"
848302,0.043223657,0.45029306,"Kalyanpur Chowk, Kalyanpur"
848303,0.04409118,0.45030928,"Dhobgama, Babupur"
848501,0.04208527,0.44409466,"Mohiuddinagar, Mohiuddinagar"
848502,0.047961514,0.44695735,"Mohiuddinagar R S, Mohiuddinagar"
848503,0.04291145,0.4435165,"Mow Bazidpur, Mastalipur"
848504,0.049263097,0.44635606,"Patory, Harakpura"
848505,0.0410771,0.4464035,"Purshottampur Halai, Halai"
848506,0.04069381,0.4426613,"Baghra, Baghra"
848507,0.042058606,0.44554186,"Ahmadpur, Ahmadpur"
848508,0.0430605,0.44433522,"Barhauna, Barhauna"
848509,0.043397564,0.44374418,"Bajitpur, Chamtha"
848510,0.040985122,0.44557786,"Bajitpur Karnail, Bhagwatipur"
848511,0.043660883,0.4442556,"Garh Sisai, Alampur"
848512,0.040816203,0.445019,"Jorpura, Jorpura"
848513,0.044213485,0.44410563,"Mow Dhaneshpur, Chiraiyatok"
848514,0.042058714,0.4424882,"Raspur Patasia, Raspur Patasia"
848515,0.04393858,0.44685674,"Sultanpur West, Bhagwanpur Kamla"
848516,0.041916,0.45049238,"Simri, Simri Gopal"
848517,0.04177155,0.4463718,"Sarangpur, Sarangpur"
848518,0.04152932,0.44469666,"Sahpur Undi, Nandni Parsuram"
848519,0.04392371,0.444741,"Seora, Chak Biswas"
851101,0.049028646,0.4407165,"Begusarai, Begusarai"
851101,0.049028646,0.4407165,"Begusarai Court, Begusarai"
851101,0.049028646,0.4407165,"G D College Road, Begusarai"
851101,0.049028646,0.4407165,"Shriram Press, Begusarai"
851102,0.05731995,0.44043803,"Gogri, Gogri Jamalpur"
851102,0.05731995,0.44043803,"Gogri, Gogri Jamalpur"
851111,0.04479041,0.4433608,"Bachwara, Bachhwara"
851112,0.045762055,0.44175768,"Barauni, Barauni IOC Township"
851112,0.045762055,0.44175768,"Barauni, Barauni IOC Township"
851113,0.046174373,0.4417727,"Barauni Deorhi, Barauni IOC Township"
851114,0.048375238,0.4407823,"Barauni Oil Refinery, Barauni IOC Township"
851115,0.04637903,0.44266748,"Barauni Urvaraknagar, Barauni IOC Township"
851116,0.046339728,0.44194293,"Barauni Thermal Power Project, Barauni IOC Township"
851117,0.046762113,0.44256377,"Refinary Township, Barauni IOC Township"
851118,0.046086155,0.44099092,"Baro, Baro"
851119,0.04722747,0.4437418,"Mehdauli, Bishunpur"
851120,0.04815335,0.44365025,"Neola, Muradpur"
851121,0.05161505,0.44278765,"Rarhi, Khagaria"
851122,0.045818686,0.44159842,"Tilrath, Nipania"
851126,0.045897882,0.4414866,"Garhara, Garhara"
851127,0.05161505,0.44278765,"Manjhor, Khagaria"
851128,0.04563795,0.44456434,"Mansoorchak, Bhawanipur"
851129,0.050321814,0.4413011,"Mirzapur Banduar, Begusarai"
851130,0.049830668,0.4439628,"Naokothi, Naokothi"
851130,0.049830668,0.4439628,"Naokothi, Naokothi"
851131,0.04731425,0.44212866,"Rajaura, Rajaura"
851132,0.048859395,0.4436648,"Siripur, Siripur"
851133,0.045382496,0.4424808,"Teghra, Teghra"
851133,0.045382496,0.4424808,"Teghra, Teghra"
851134,0.048759438,0.4406023,"Ulao, Ulao"
851135,0.047397386,0.440701,"Bihat, Bihat"
851136,0.049812652,0.44223595,"Chandpura, Chandpura"
851137,0.051389445,0.442214,"Katarmala, Katarmala"
851138,0.04799467,0.44075465,"Ramdiri, Ramdiri"
851139,0.048429865,0.44610453,"Matihani, Matihani"
851139,0.048429865,0.44610453,"Matihani, Matihani"
851201,0.05794266,0.4441855,"Chautham, Chautham"
851201,0.05794266,0.4441855,"Chautham, Chautham"
851203,0.056795277,0.44107962,"Jamalpur Gogri, Gogri Jamalpur"
851204,0.05444577,0.44304323,"Khagaria, Khagaria"
851204,0.05444577,0.44304323,"Khagaria Bazar, Khagaria"
851205,0.05444577,0.44304323,"Khagaria, Khagaria"
851211,0.04940973,0.44072437,"Lakhimnia, Begusarai"
851212,0.058941808,0.44079638,"Mohaddipur, Mehdipur"
851213,0.05711285,0.44227052,"Maheshkhunt, Banni"
851214,0.055540167,0.44268322,"Mansi, Khagaria"
851214,0.055540167,0.44268322,"Mansi, Khagaria"
851215,0.050564483,0.44013596,"Nayagaon, Rampur"
851216,0.05789388,0.43916464,"Parbatta, Parbata"
851216,0.05789388,0.43916464,"Parbatta, Parbata"
851217,0.053928852,0.44142842,"Sahebpur Kamal, Shahpur Kamal"
851218,0.05161505,0.44278765,"Suhridnagar, Khagaria"
851219,0.052053187,0.4416957,"Balha, Sanha"
851219,0.052053187,0.4416957,"Sanha, Sanha"
851220,0.05161505,0.44278765,"Bari Ballia, Khagaria"
851221,0.05359905,0.4444151,"Bhadas, Bhadas"
851222,0.05235655,0.44418383,"Jalkaura, Labhgaon"
851223,0.05950913,0.43961072,"Kulharia, Kulharia"
851224,0.055111174,0.44476986,"Marar, Marar"
851225,0.05134452,0.44390702,"Parihara, Parihara"
851226,0.058828883,0.44203472,"Pasraha, Pasraha"
851227,0.058100216,0.44023418,"Pipra Latif, Baisa"
851228,0.054388534,0.4418583,"Rahimpur, Khagaria"
852101,0.0564748,0.44922304,"Behariganj, Saharsa"
852105,0.057191674,0.44988942,"Bhaptiahi Bazar, Saharsa"
852106,0.054267652,0.44755745,"Chupraon, Teghra"
852107,0.05904909,0.44877195,"Dhabauli, Dhabauli"
852108,0.05740738,0.4518106,"Gamharia, Aurahi"
852108,0.05740738,0.4518106,"Gamharia, Aurahi"
852109,0.059510976,0.4567268,"Ganpatganj, Piprahi"
852110,0.056027427,0.45225286,"Garh Baruai, Supaul"
852111,0.055104937,0.45169258,"Jiaram Raghopur, Purikh"
852112,0.06164184,0.4518392,"Kumarkhand, Siripur"
852113,0.05840037,0.4498489,"Madhepura, Madhepura"
852113,0.05840037,0.4498489,"Madhepura, Madhepura"
852113,0.05840037,0.4498489,"Madhepura College, Madhepura"
852114,0.06039688,0.44552374,"Budhama, Madhepura"
852122,0.062154904,0.4492433,"Murliganj, Murliganj"
852123,0.053999837,0.4515581,"Nauhatta, Nauhatta"
852123,0.053999837,0.4515581,"Nauhatta, Nauhatta"
852124,0.05594008,0.45082378,"Panhgachia, Sattar"
852125,0.056114238,0.44837952,"Pratapganj, Saharsa"
852126,0.055968516,0.44537234,"Salkhua Bazar, Phango"
852127,0.056319665,0.44660234,"Simri Bakhtiarpur, Bakhtiarpur"
852128,0.05948755,0.45117807,"Singheshwar, Raibhir"
852129,0.058402352,0.44597363,"Sonbarsa Raj, Jamhra"
852130,0.055252757,0.45272732,"Sukhpur, Supaul"
852131,0.05524502,0.45395112,"Supaul, Supaul"
852131,0.05524502,0.45395112,"Supaul, Supaul"
852131,0.05524502,0.45395112,"Supaul Bazar, Supaul"
852137,0.047261957,0.4439597,"Surpatganj, Saharsa"
852138,0.05681152,0.4558835,"Tharbitta, Tharbitia"
852139,0.06045446,0.4538567,"Tribeniganj, Jagur"
852140,0.060468327,0.45334673,"Jaraila, Kankar"
852141,0.05904909,0.44877195,"Golma, Pastpar"
852142,0.06314319,0.45162797,"Israin, Lachhmipur Bhagwati"
852143,0.05466107,0.44533134,"Bhirkhi, Amausi"
852144,0.061853003,0.44650698,"Gamail, Gamail"
852145,0.05599399,0.4488778,"Daharia, Saharsa"
852146,0.057045452,0.4460342,"Sarbela, Sarbela"
852147,0.047261957,0.4439597,"Rajni Babhangawa, Saharsa"
852148,0.05688293,0.45293307,"Bina, Supaul"
852149,0.054573104,0.44645,"Khamauti, Khamauti"
852150,0.05718423,0.45225453,"Lokaha, Chitti"
852151,0.054045524,0.4501679,"Belari, Saharsa"
852152,0.047261957,0.4439597,"Tamaul Parsa, Saharsa"
852153,0.06002062,0.4482937,"Jirwa, Jirwa"
852154,0.0593869,0.45301247,"Babhni Bhelwa, Jalwara"
852155,0.059415564,0.4518447,"Gahumani, Behrari"
852156,0.05950999,0.45240307,"Piprahi, Maura"
852157,0.058242697,0.4574101,"Sukhasan, Sukhasan"
852158,0.060546268,0.45452762,"Daparkha, Daparkha"
852159,0.058484294,0.454257,"Thumha, Thumha"
852160,0.054341417,0.45324063,"Basbitti, Supaul"
852161,0.05428716,0.45258188,"Belari Milki, Baspiti"
852201,0.055975467,0.4496565,"Saharsa, Saharsa"
852201,0.055975467,0.4496565,"Saharsa Bazar, Saharsa"
852201,0.055975467,0.4496565,"Saharsa Collectorate, Saharsa"
852201,0.055975467,0.4496565,"Saharsa Distt Bd, Saharsa"
852201,0.055975467,0.4496565,"Saharsa Purani Bazar, Saharsa"
852212,0.054685097,0.4490695,"Bangaon, Bangaon"
852213,0.06334461,0.44315815,"Chausa, Dumra"
852214,0.06269618,0.45310378,"Jadia, Jadia"
852215,0.057248693,0.4486854,"Karzan Bazar, Saharsa"
852216,0.053169053,0.448812,"Mahisi, Mahisi"
852217,0.058720186,0.4463377,"Mangwar, Jhitkia Bhela"
852218,0.056100056,0.45152307,"Pipra Bazar, Padumpur"
852219,0.060698647,0.44323707,"Shah Alamnagar, Alamnagar"
852220,0.06303849,0.45564938,"Udakishanganj, Chhatapur"
852221,0.057378896,0.44779825,"Sour Bazar, Lachhminia"
852233,0.06238382,0.44446135,"Ganeshpur, Nayatola Urf Hamidpur"
852235,0.056308124,0.4493854,"Hardi, Saharsa"
853201,0.061003685,0.44098616,"Bihpur, Bihpur"
853201,0.061003685,0.44098616,"Bihpur, Bihpur"
853202,0.06281695,0.44039106,"Kharik Bazar, Kharik"
853203,0.058435984,0.43438172,"Narayanpur, Naraun"
853203,0.058435984,0.43438172,"Narayanpur, Naraun"
853204,0.063793845,0.4404173,"Naugachia, Naugachhia"
853205,0.065494716,0.43979692,"Saidpur Tola Goriar, Dimha"
853206,0.065297514,0.4409244,"Bhawanipur, Bhawanipur"
853206,0.065297514,0.4409244,"Bhawanipur, Bhawanipur"
853207,0.061867464,0.4379468,"Panhgachia Bazar, Bhagalpur"
853208,0.0630499,0.4420681,"Pratapnagar, Partapnagar"
854101,0.07094684,0.4431436,"Ayodhyaganj Bazar, Katihar"
854102,0.06932694,0.4467423,"Chopra Ram Nagar, Purnia"
854103,0.07202705,0.44339824,"Daharia Mills, Katihar"
854104,0.07776381,0.4454565,"Guru Bazar, Guruan"
854105,0.07082147,0.44369626,"Durgapur, Katihar"
854105,0.07082147,0.44369626,"Katihar, Katihar"
854105,0.07082147,0.44369626,"Katihar, Katihar"
854105,0.07082147,0.44369626,"Katihar Barabazar, Katihar"
854105,0.07082147,0.44369626,"Katihar Colony, Katihar"
854105,0.07082147,0.44369626,"Katihar R S, Katihar"
854106,0.07164884,0.44509602,"Katihar Bmp Camp, Katihar"
854107,0.0718521,0.44378233,"Katihar Mills, Katihar"
854108,0.06920304,0.4450915,"Korha, Korha"
854108,0.06920304,0.4450915,"Korha, Korha"
854113,0.07179464,0.44029808,"Manihari, Manihari"
854113,0.07179464,0.44029808,"Manihari, Manihari"
854114,0.066514276,0.4554503,"Pothia, Pothia"
854114,0.066514276,0.4554503,"Pothia, Pothia"
854115,0.058863163,0.4463241,"Semapur Factory, Purnia"
854116,0.07375819,0.44194794,"Mahadeopur, Mahadeopur"
854117,0.07368655,0.44077587,"Roshna, Bathna"
854118,0.0672366,0.44518542,"Falka, Hathwara"
854119,0.06683775,0.4422512,"Chandpur, Chandpur"
854120,0.065120935,0.4432783,"Goriar, Goriar"
854121,0.06819734,0.45750237,"Musapur, Dabhra"
854122,0.07362375,0.4462552,"Kantakosh, Saralia"
854123,0.074819215,0.43932748,"Amdabad, Bhawanipur"
854124,0.07378819,0.442729,"Pranpur, Pranpur"
854124,0.07378819,0.442729,"Pranpur, Pranpur"
854125,0.06901536,0.44221354,"Bhandartal, Bhandartal"
854126,0.07157471,0.44216013,"Sirnia, Mianpur"
854127,0.07067372,0.4449942,"Dalan, Dalan"
854201,0.070109986,0.44970107,"Banaili, Banaili"
854202,0.06440251,0.4496913,"Banmankhi, Banmankhi Bazar"
854202,0.06440251,0.4496913,"Banmankhi, Banmankhi Bazar"
854203,0.06397306,0.44774437,"Barhara Kothi, Nirpur"
854204,0.06487994,0.44520855,"Rajdham, Kishunpur Balua"
854205,0.06572868,0.44695854,"Dhamdaha, Dhamdaha"
854205,0.06572868,0.44695854,"Dhamdaha, Dhamdaha"
854206,0.06668692,0.44963694,"Sarsi, Majhua Pemraj Milik"
854207,0.0661223,0.4539361,"Bishunpur, Bishunpur"
854207,0.0661223,0.4539361,"Bishunpur Deorhi, Bishunpur"
854208,0.07445189,0.44803524,"Ballia, Kota"
854209,0.07422249,0.4491036,"Rupouli, Sathiana"
854301,0.06983502,0.44796753,"Bhatta Bazar, Purnia"
854301,0.06983502,0.44796753,"Purnea, Purnia"
854301,0.06983502,0.44796753,"Purnea Chowk, Purnia"
854301,0.06983502,0.44796753,"Purnea Court, Purnia"
854301,0.06983502,0.44796753,"Purnea Distt Bd, Purnia"
854302,0.06922909,0.4482274,"Purnea City, Purnia"
854303,0.06994844,0.44780374,"Purnea Polytechnic, Purnia"
854305,0.0694148,0.44745374,"Khuskibagh, Purnia"
854311,0.06906021,0.4540763,"Araria, Araria"
854311,0.06906021,0.4540763,"Araria, Araria"
854312,0.07020717,0.45399904,"Araria R S, Araria"
854315,0.074024424,0.45026588,"Baisi, Baisi"
854315,0.074024424,0.45026588,"Baisi, Baisi"
854316,0.06568931,0.45770836,"Bathnaha, Forbesganj"
854317,0.058863163,0.4463241,"Barsoighat, Purnia"
854318,0.06571111,0.45693016,"Forbesganj, Forbesganj"
854318,0.06571111,0.45693016,"Station Rd Forbesganj, Forbesganj"
854319,0.07400737,0.45149112,"Amour, Amour"
854319,0.07400737,0.45149112,"Amour, Amour"
854325,0.06868379,0.45013618,"Garh Banaili, Banaili"
854326,0.07074911,0.44832826,"Gulabbagh, Purnia"
854327,0.07106267,0.45053458,"Jalalgarh, Jalalgarh"
854327,0.07106267,0.45053458,"Jalalgarh, Jalalgarh"
854328,0.065447964,0.45857215,"Jogbani, Jogabani"
854329,0.07220798,0.4550066,"Jokihat, Jokihat"
854329,0.07220798,0.4550066,"Jokihat, Jokihat"
854330,0.070834205,0.44911075,"Kasba, Kasba"
854330,0.070834205,0.44911075,"Kasba, Kasba"
854331,0.07011786,0.44758606,"Kursa Kanta, Purnia"
854332,0.068606384,0.4585395,"Kuari, Kuari"
854333,0.070270516,0.4555037,"Madanpur Purnia, Pechaili"
854334,0.06769732,0.44663644,"Maryganj, Bisaria"
854335,0.063191466,0.45958686,"Narpalganj, Madhura"
854336,0.039890844,0.43082142,"Nawabganj, Nawada"
854336,0.039890844,0.43082142,"Nawada, Nawada"
854336,0.039890844,0.43082142,"Nawada, Nawada"
854337,0.07150952,0.44653964,"Ranipatra, Ranipatra"
854338,0.058863163,0.4463241,"Bhimnagar Barrage, Purnia"
854339,0.07271722,0.44799232,"Balua Bazar, Mathaur"
854340,0.061678942,0.45956373,"Birpur, Birpur"
854341,0.072285265,0.45272732,"Kursail, Kursail"
854342,0.071802944,0.45278883,"Chakai Hat, Mirzapur"
854343,0.074503146,0.45269942,"Khagarah, Kalthia"
854344,0.0658942,0.45621228,"Dholbazza, Forbesganj"
854345,0.06725252,0.45630646,"Khairkhan, Tiraskund"
854346,0.070147775,0.44658113,"Aurahihinjua, Purnia"
854347,0.07274774,0.4447143,"Rampur, Dumaria"
854347,0.07274774,0.4447143,"Rampur, Dumaria"
854349,0.058863163,0.4463241,"Palsichakardaha, Purnia"
854350,0.06481366,0.4520166,"Koskapur, Koskapur"
854351,0.0643682,0.45511174,"Tamganj, Tamganj"
854352,0.06743628,0.45181084,"Majhua, Majhua"
854353,0.058863163,0.4463241,"Haripurdak, Purnia"
854354,0.06459595,0.4578998,"Bhangahi, Baghua Dibiganj"
854355,0.06981882,0.45237517,"Rampur Kodarkati, Parshadpur"
854356,0.06777888,0.45314884,"Mirzapur Kothi, Araria"
854357,0.06706711,0.4570799,"Amhara, Amhara"
854358,0.0712084,0.44750714,"Madarghat, Purnia"
854360,0.071687594,0.45141935,"Sonapur Bazar, Mangalpur"
854362,0.06819826,0.4556098,"Khawaspur, Khawaspur"
854364,0.06772794,0.44746017,"Ganeshpur, Goasi"
854365,0.06766101,0.4479041,"Kajha, Kajha"
854366,0.07118869,0.45397282,"Kakan, Kakan"
854367,0.06335137,0.45632005,"Belwa, Belwa"
854368,0.058863163,0.4463241,"Rautahat, Purnia"
854369,0.07258559,0.45049977,"Basantpur, Tauli"
854369,0.07258559,0.45049977,"Basantpur, Tauli"
855101,0.07371599,0.4565711,"Bahadurganj, Bahadurganj"
855102,0.07581943,0.4526956,"Barsoi, Katihar"
855105,0.0752003,0.45505905,"Durgaganj, Netuapara"
855106,0.07907246,0.45813632,"Galgalia, Galgalia"
855107,0.076355815,0.45314074,"Kishanganj, Kishanganj"
855107,0.076355815,0.45314074,"Kishanganj, Kishanganj"
855113,0.07594729,0.44669604,"Salmari, Raghunathpur"
855114,0.07390603,0.44418097,"Sonali, Sonaili"
855115,0.070078574,0.45075536,"Sontha, Sauntha"
855117,0.08048344,0.45918727,"Taiyabpur, Chitma"
855119,0.07581943,0.4526956,"Terhagachi, Katihar"
855120,0.07434467,0.45953918,"Dighal Bank, Dighal Bank"
855121,0.07581943,0.4526956,"Balarampur, Katihar"
855122,0.07581943,0.4526956,"Azam Nagar, Katihar"
855124,0.07707308,0.45773554,"Katihar, Karua Mani"
855126,0.073702596,0.4576831,"Tulsia, Padampur"
855128,0.08103548,0.4582224,"Pothia R S, Bagrani"
857225,-0.004120315,0.37123823,"Basopatti, "
857225,-0.004120315,0.37123823,"Basopatti, "
695506,-0.004120315,0.37123823,", Trivandrum "
673615,-0.12515649,0.19757795,", Kozhikode "
671543,-0.13192576,0.21770239,", Kasargode "
691331,-0.10574634,0.15466404,", Kollam "
686662,-0.10975613,0.17278457,", Ernakulam "
673611,-0.12376309,0.19378853,", Kozhikode "
689711,-0.10749222,0.15747786,", Pathanamthitta "
673619,-0.12276962,0.19658875,", Kozhikode "
678512,-0.11665691,0.18995881,", Thrissur "
683574,-0.11326908,0.17500424,", Ernakulam "
679586,-0.12132459,0.18613315,", Malapuram "
683583,-0.11396432,0.17432594,", Ernakulam "
686508,-0.10760314,0.16342235,", Kottayam "
691302,-0.11103625,0.15203786,", Kollam"
695606,-0.105317734,0.14983988,", Trivandrum "
683104,-0.115078576,0.17295742,", Ernakulam "
683109,-0.11502385,0.17420816,", Ernakulam "
686664,-0.11248168,0.17006516,", Ernakulam "
671317,-0.1358229,0.21586895,", Kasargode "
673579,-0.11611577,0.20332432,", Wayanad "
689694,-0.10714888,0.15634751,", Pathanamthitta "
670705,-0.12761946,0.20569539,", Kannur "
678702,-0.110911414,0.18162298,", Thrissur "
686579,-0.11454898,0.16685891,", Kottayam "
686633,-0.111708045,0.16762066,", Kottayam "
673593,-0.11580654,0.2003479,", Kozhikode "
688586,-0.11505517,0.16603518,", Alappuzha "
688522,-0.11581319,0.16519761,", Alappuzha "
689656,-0.004120315,0.37123823,", Elappupara"
673303,-0.12352325,0.19585729,"Karuvanthuruthy, Elathur"
680511,-0.1188597,0.1818316,"Venmanad, Elavally"
680511,-0.1188597,0.1818316,"Venmanad, Elavally South"
678709,-0.11665691,0.18995881,"Palakkad, Elavampadam Edso"
678508,-0.10948934,0.18112588,"Nemmara, Elavancheri Edso Nemmara"
689625,-0.10895461,0.15835214,"Kaipattoor, Elavanthitta"
695562,-0.10411617,0.1492045,"Palode, Elavattom"
683572,-0.11374209,0.17561245,"Angamaly, Elavoor"
673572,-0.12295672,0.19495463,"Kozhikode, Elenttil"
689696,-0.105996236,0.15538001,"Punalur, Elikkattoor"
686577,-0.10819745,0.16654873,"Vaikom, Elikulam"
689692,-0.10597681,0.16056848,"Pathanamthitta, Elimullumplackal"
680721,-0.10926655,0.17679071,"Kuttichira Palam, Elinjipra"
685565,-0.10348199,0.17198205,"Thodupuzha, Ellackal"
685615,-0.09954661,0.17352033,"Thodupuzha, Ellapatti"
670645,-0.1175313,0.20130205,"Muttil South, Ellumannam"
685587,-0.1080507,0.16889596,"Thodupuzha, Ellumpuram"
695504,-0.101281166,0.1442163,"Pazhugal, Elluvilla"
680611,-0.11289279,0.17993164,"Thrissur, Elthuruth"
673574,-0.12129935,0.1972866,"Unnikulam, Emmamparamba"
686608,-0.11427993,0.16850781,"Vaikom, Enadi"
680510,-0.11863297,0.1807282,"Venmanad, Enamakkal"
686673,-0.10996232,0.17050338,"Muvattupuzha, Enanalloor"
691526,-0.11010412,0.15626335,"Pallickal, Enathu"
680615,-0.11929923,0.18070483,"Venmanad, Engandiyoor"
680589,-0.11567907,0.18360066,"Pottore, Enkakad"
689624,-0.11164871,0.15985036,"Mavelikkara, Ennakad"
686534,-0.11119995,0.16253781,"Changanassery, Era North"
673501,-0.1255593,0.20181727,"Villiappally, Eramala"
689109,-0.112453125,0.16150928,"Changanassery, Eramallikara"
670307,-0.13312398,0.20928359,"Payyannur, Eramam Desom"
679587,-0.12162811,0.18614721,"Ponnani, Eramangalam"
673612,-0.122613356,0.19756746,"Balusseri, Eramangalam Balussery"
689622,-0.11198927,0.16028333,"Thiruvalla, Eramathoor"
680501,-0.119179435,0.18332005,"Kunnamkulam, Eranallur"
673303,-0.12352325,0.19585729,"Karuvanthuruthy, Eranhikkal"
676541,-0.11496555,0.19322872,"Cherucode Town, Eranhikode"
679343,-0.116114795,0.19060779,"Malappuram, Eranhimangad Edso"
673006,-0.12211242,0.19409418,"Kozhikode, Eranhipalam"
670107,-0.12785883,0.20307541,"Eranholi, Eranholi"
686534,-0.11119995,0.16253781,"Changanassery, Erathuvadakara"
678682,-0.11102407,0.18288302,"Alathur, Erattakulam Alatur"
686514,-0.10602656,0.1649909,"Koottickal, Erattayar Edso"
685510,-0.10386017,0.16943622,"Idukki Township, Erattayar North"
678622,-0.10573391,0.18501306,"Cullimada Village, Erattukulam"
682011,-0.11585416,0.17173696,"Ernakulam, Ernakulam Bazar"
682035,-0.11618669,0.17175174,"Ernakulam, Ernakulam College"
682011,-0.11585416,0.17173696,"Ernakulam, Ernakulam High Court"
682306,-0.11573629,0.17314911,"Eloor, Eroor"
685553,-0.1063284,0.17024302,"Idukki Township, Ezhukumavayal"
686613,-0.11238281,0.16743135,"Vaikom, Ezhumanthuruthu"
689586,-0.109044395,0.16168094,"Ezhumattoor, Ezhumattoor"
685605,-0.103170685,0.16859245,"Idukki Township, Ezhumuttom"
676525,-0.11371321,0.19142318,"Kalikavu, Ezhupathekkar"
688548,-0.11598515,0.1689074,"Aroor, Ezhupunna Edso"
688550,-0.11600133,0.16847253,"Aroor, Ezhupunna South Edso"
679335,-0.1154999,0.18703341,"Nellaya, Ezhuvanthala"
685504,-0.10384503,0.16981721,"Idukki Township, Fairfield"
673631,-0.12225009,0.19251299,"Feroke, Faroke"
673632,-0.12278894,0.19264889,"Feroke, Farook College"
686008,-0.11283831,0.16456628,"Kottayam, Gandhi Nagar Kottayam"
679302,-0.11450359,0.18576479,"Ottappalam, Gandhi Seva Sadan"
679123,-0.115849674,0.18538666,"Shoranur, Ganeshgiri"
685533,-0.10027906,0.16434336,"Vandiperiyar, Gavi"
685531,-0.10358243,0.163764,"Peerumade, Glenmary"
683523,-0.11429346,0.17439389,"Ernakulam, Gothuruthy Edso"
695004,-0.11642659,0.17472196,"Thiruvananthapuram, Goureesapattam"
690527,-0.1134458,0.1571486,"Kayamkulam, Govindamuttam"
678507,-0.10637209,0.18127084,"Muthalamada-i, Govindapuram"
673016,-0.12309243,0.19326377,"Ramanattukara, Govindapuram Kuthiravattom"
679579,-0.12063542,0.18544579,"Ponnani, Gramam"
685533,-0.10027906,0.16434336,"Vandiperiyar, Gramby"
685612,-0.105623364,0.17448068,"Valparai, Gudarale"
689667,-0.10704887,0.158818,"Pathanamthitta, Gurunathamannu"
680101,-0.11983798,0.1822586,"Guruvayoor, Guruvayur"
673014,-0.12288963,0.19287181,"Ramanattukara, Guruvayurappan College"
683503,-0.11619897,0.17398715,"Kadungalloor, H M T Colony"
685501,-0.10435776,0.16608024,"Elappara, Hailey Buria"
676519,-0.1190842,0.19024086,"Malappuram, Hajiarpalli"
690514,-0.11363237,0.16037011,"Haripad, Haripad"
671531,-0.13407366,0.2115469,"Nileswaram, Haripuram"
695310,-0.10925171,0.15040636,"Varkala, Haritharapuram"
671324,-0.13596857,0.21730566,"Kudlu, Heroor"
671123,-0.13628694,0.21649742,"Kasaragod, Hidayatanagar"
671321,-0.13486627,0.21835876,"Ubrangala, Ichalampady"
671324,-0.13596857,0.21730566,"Kudlu, Ichilangode"
691505,-0.109254055,0.15469766,"Kalayapuram, Idakkadom"
686694,-0.10866212,0.17000985,"Thodupuzha, Idamalyar"
686588,-0.106704615,0.16712236,"Erattupetta, Idamattom Edso"
685510,-0.10386017,0.16943622,"Idukki Township, Idinjamala"
695563,-0.10292135,0.14982343,"Peringamala, Idinjar"
686576,-0.10834839,0.16828775,"Vaikom, Idiyanal"
