"Package","Item","Title","csv","doc"
"Ecdat","Accident","Ship Accidents","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Accident.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Accident.html"
"Ecdat","Airline","Cost for U.S. Airlines","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Airline.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Airline.html"
"Ecdat","Airq","Air Quality for Californian Metropolitan Areas","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Airq.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Airq.html"
"Ecdat","Benefits","Unemployement of Blue Collar Workers","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Benefits.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Benefits.html"
"Ecdat","Bids","Bids Received By U.S. Firms","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Bids.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Bids.html"
"Ecdat","BudgetFood","Budget Share of Food for Spanish Households","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/BudgetFood.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/BudgetFood.html"
"Ecdat","BudgetItaly","Budget Shares for Italian Households","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/BudgetItaly.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/BudgetItaly.html"
"Ecdat","BudgetUK","Budget Shares of British Households","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/BudgetUK.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/BudgetUK.html"
"Ecdat","Bwages","Wages in Belgium","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Bwages.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Bwages.html"
"Ecdat","CPSch3","Earnings from the Current Population Survey","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/CPSch3.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/CPSch3.html"
"Ecdat","CRANpackages","Growth of CRAN","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/CRANpackages.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/CRANpackages.html"
"Ecdat","Capm","Stock Market Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Capm.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Capm.html"
"Ecdat","Car","Stated Preferences for Car Choice","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Car.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Car.html"
"Ecdat","Caschool","The California Test Score Data Set","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Caschool.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Caschool.html"
"Ecdat","Catsup","Choice of Brand for Catsup","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Catsup.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Catsup.html"
"Ecdat","Cigar","Cigarette Consumption","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Cigar.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Cigar.html"
"Ecdat","Cigarette","The Cigarette Consumption Panel Data Set","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Cigarette.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Cigarette.html"
"Ecdat","Clothing","Sales Data of Men's Fashion Stores","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Clothing.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Clothing.html"
"Ecdat","Computers","Prices of Personal Computers","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Computers.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Computers.html"
"Ecdat","Cracker","Choice of Brand for Crakers","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Cracker.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Cracker.html"
"Ecdat","Crime","Crime in North Carolina","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Crime.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Crime.html"
"Ecdat","DM","DM Dollar Exchange Rate","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/DM.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/DM.html"
"Ecdat","Diamond","Pricing the C's of Diamond Stones","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Diamond.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Diamond.html"
"Ecdat","Doctor","Number of Doctor Visits","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Doctor.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Doctor.html"
"Ecdat","DoctorAUS","Doctor Visits in Australia","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/DoctorAUS.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/DoctorAUS.html"
"Ecdat","DoctorContacts","Contacts With Medical Doctor","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/DoctorContacts.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/DoctorContacts.html"
"Ecdat","Earnings","Earnings for Three Age Groups","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Earnings.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Earnings.html"
"Ecdat","Electricity","Cost Function for Electricity Producers","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Electricity.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Electricity.html"
"Ecdat","Fair","Extramarital Affairs Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Fair.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Fair.html"
"Ecdat","Fatality","Drunk Driving Laws and Traffic Deaths","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Fatality.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Fatality.html"
"Ecdat","Fishing","Choice of Fishing Mode","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Fishing.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Fishing.html"
"Ecdat","Forward","Exchange Rates of US Dollar Against Other Currencies","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Forward.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Forward.html"
"Ecdat","FriendFoe","Data from the Television Game Show Friend Or Foe ?","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/FriendFoe.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/FriendFoe.html"
"Ecdat","Garch","Daily Observations on Exchange Rates of the US Dollar Against Other Currencies","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Garch.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Garch.html"
"Ecdat","Gasoline","Gasoline Consumption","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Gasoline.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Gasoline.html"
"Ecdat","Griliches","Wage Datas","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Griliches.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Griliches.html"
"Ecdat","Grunfeld","Grunfeld Investment Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Grunfeld.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Grunfeld.html"
"Ecdat","HC","Heating and Cooling System Choice in Newly Built Houses in California","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/HC.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/HC.html"
"Ecdat","HI","Health Insurance and Hours Worked By Wives","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/HI.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/HI.html"
"Ecdat","Hdma","The Boston HDMA Data Set","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Hdma.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Hdma.html"
"Ecdat","Heating","Heating System Choice in California Houses","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Heating.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Heating.html"
"Ecdat","Hedonic","Hedonic Prices of Cencus Tracts in Boston","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Hedonic.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Hedonic.html"
"Ecdat","Housing","Sales Prices of Houses in the City of Windsor","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Housing.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Housing.html"
"Ecdat","Icecream","Ice Cream Consumption","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Icecream.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Icecream.html"
"Ecdat","Journals","Economic Journals Dat Set","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Journals.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Journals.html"
"Ecdat","Kakadu","Willingness to Pay for the Preservation of the Kakadu National Park","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Kakadu.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Kakadu.html"
"Ecdat","Ketchup","Choice of Brand for Ketchup","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Ketchup.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Ketchup.html"
"Ecdat","Klein","Klein's Model I","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Klein.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Klein.html"
"Ecdat","LaborSupply","Wages and Hours Worked","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/LaborSupply.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/LaborSupply.html"
"Ecdat","Labour","Belgian Firms","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Labour.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Labour.html"
"Ecdat","MCAS","The Massashusets Test Score Data Set","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/MCAS.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/MCAS.html"
"Ecdat","Males","Wages and Education of Young Males","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Males.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Males.html"
"Ecdat","Mathlevel","Level of Calculus Attained for Students Taking Advanced Micro-economics","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Mathlevel.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Mathlevel.html"
"Ecdat","MedExp","Structure of Demand for Medical Care","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/MedExp.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/MedExp.html"
"Ecdat","Metal","Production for SIC 33","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Metal.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Metal.html"
"Ecdat","Mode","Mode Choice","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Mode.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Mode.html"
"Ecdat","ModeChoice","Data to Study Travel Mode Choice","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/ModeChoice.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/ModeChoice.html"
"Ecdat","Mofa","International Expansion of U.S. Mofa's (majority-owned Foreign Affiliates in Fire (finance, Insurance and Real Estate)","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Mofa.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Mofa.html"
"Ecdat","Mroz","Labor Supply Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Mroz.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Mroz.html"
"Ecdat","MunExp","Municipal Expenditure Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/MunExp.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/MunExp.html"
"Ecdat","NaturalPark","Willingness to Pay for the Preservation of the Alentejo Natural Park","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/NaturalPark.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/NaturalPark.html"
"Ecdat","Nerlove","Cost Function for Electricity Producers, 1955","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Nerlove.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Nerlove.html"
"Ecdat","OFP","Visits to Physician Office","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/OFP.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/OFP.html"
"Ecdat","Oil","Oil Investment","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Oil.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Oil.html"
"Ecdat","PSID","Panel Survey of Income Dynamics","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/PSID.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/PSID.html"
"Ecdat","Participation","Labor Force Participation","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Participation.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Participation.html"
"Ecdat","PatentsHGH","Dynamic Relation Between Patents and R&D","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/PatentsHGH.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/PatentsHGH.html"
"Ecdat","PatentsRD","Patents, R&D and Technological Spillovers for a Panel of Firms","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/PatentsRD.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/PatentsRD.html"
"Ecdat","Pound","Pound-dollar Exchange Rate","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Pound.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Pound.html"
"Ecdat","Produc","Us States Production","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Produc.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Produc.html"
"Ecdat","RetSchool","Return to Schooling","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/RetSchool.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/RetSchool.html"
"Ecdat","SP500","Returns on Standard & Poor's 500 Index","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/SP500.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/SP500.html"
"Ecdat","Schooling","Wages and Schooling","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Schooling.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Schooling.html"
"Ecdat","Somerville","Visits to Lake Somerville","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Somerville.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Somerville.html"
"Ecdat","Star","Effects on Learning of Small Class Sizes","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Star.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Star.html"
"Ecdat","Strike","Strike Duration Data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Strike.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Strike.html"
"Ecdat","StrikeDur","Strikes Duration","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/StrikeDur.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/StrikeDur.html"
"Ecdat","StrikeNb","Number of Strikes in Us Manufacturing","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/StrikeNb.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/StrikeNb.html"
"Ecdat","SumHes","The Penn Table","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/SumHes.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/SumHes.html"
"Ecdat","Tobacco","Households Tobacco Budget Share","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Tobacco.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Tobacco.html"
"Ecdat","Train","Stated Preferences for Train Traveling","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Train.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Train.html"
"Ecdat","TranspEq","Statewide Data on Transportation Equipment Manufacturing","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/TranspEq.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/TranspEq.html"
"Ecdat","Treatment","Evaluating Treatment Effect of Training on Earnings","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Treatment.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Treatment.html"
"Ecdat","Tuna","Choice of Brand for Tuna","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Tuna.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Tuna.html"
"Ecdat","USFinanceIndustry","US Finance Industry Profits","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/USFinanceIndustry.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/USFinanceIndustry.html"
"Ecdat","USclassifiedDocuments","Official Secrecy of the United States Government","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/USclassifiedDocuments.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/USclassifiedDocuments.html"
"Ecdat","USstateAbbreviations","Standard abbreviations for states of the United States","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/USstateAbbreviations.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/USstateAbbreviations.html"
"Ecdat","UStaxWords","Number of Words in US Tax Law","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/UStaxWords.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/UStaxWords.html"
"Ecdat","UnempDur","Unemployment Duration","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/UnempDur.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/UnempDur.html"
"Ecdat","Unemployment","Unemployment Duration","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Unemployment.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Unemployment.html"
"Ecdat","University","Provision of University Teaching and Research","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/University.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/University.html"
"Ecdat","VietNamH","Medical Expenses in Viet-nam (household Level)","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/VietNamH.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/VietNamH.html"
"Ecdat","VietNamI","Medical Expenses in Viet-nam (individual Level)","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/VietNamI.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/VietNamI.html"
"Ecdat","Wages","Panel Datas of Individual Wages","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Wages.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Wages.html"
"Ecdat","Wages1","Wages, Experience and Schooling","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Wages1.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Wages1.html"
"Ecdat","Workinghours","Wife Working Hours","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Workinghours.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Workinghours.html"
"Ecdat","Yen","Yen-dollar Exchange Rate","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Yen.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Yen.html"
"Ecdat","Yogurt","Choice of Brand for Yogurts","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/Yogurt.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/Yogurt.html"
"Ecdat","bankingCrises","Countries in Banking Crises","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/bankingCrises.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/bankingCrises.html"
"Ecdat","incomeInequality","Income Inequality in the US","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/incomeInequality.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/incomeInequality.html"
"Ecdat","nonEnglishNames","Names with Character Set Problems","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/nonEnglishNames.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/nonEnglishNames.html"
"Ecdat","politicalKnowledge","Political knowledge in the US and Europe","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/Ecdat/politicalKnowledge.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/Ecdat/politicalKnowledge.html"
"gap","PD","A study of Parkinson's disease and APOE, LRRK2, SNCA makers","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/PD.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/PD.html"
"gap","aldh2","ALDH2 markers and Alcoholism","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/aldh2.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/aldh2.html"
"gap","apoeapoc","APOE/APOC1 markers and Alzheimer's","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/apoeapoc.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/apoeapoc.html"
"gap","cf","Cystic fibrosis data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/cf.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/cf.html"
"gap","crohn","Crohn's disease data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/crohn.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/crohn.html"
"gap","fa","Friedreich Ataxia data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/fa.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/fa.html"
"gap","fsnps","A case-control data involving four SNPs with missing genotype","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/fsnps.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/fsnps.html"
"gap","hla","The HLA data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/hla.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/hla.html"
"gap","hr1420","An example data for Manhattan plot with annotation","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/hr1420.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/hr1420.html"
"gap","l51","An example pedigree data","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/l51.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/l51.html"
"gap","lukas","An example pedigree","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/lukas.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/lukas.html"
"gap","mao","A study of Parkinson's disease and MAO gene","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/mao.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/mao.html"
"gap","mfblong","Example data for ACEnucfam","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/mfblong.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/mfblong.html"
"gap","mhtdata","An example data for Manhattan plot","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/mhtdata.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/mhtdata.html"
"gap","nep499","A study of Alzheimer's disease with eight SNPs and APOE","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/gap/nep499.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/gap/nep499.html"
"ggplot2","diamonds","Prices of 50,000 round cut diamonds","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/diamonds.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/diamonds.html"
"ggplot2","economics","US economic time series.","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/economics.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/economics.html"
"ggplot2","midwest","Midwest demographics.","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/midwest.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/midwest.html"
"ggplot2","movies","Movie information and user ratings from IMDB.com.","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/movies.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/movies.html"
"ggplot2","mpg","Fuel economy data from 1999 and 2008 for 38 popular models of car","https://raw.github.com/vincentarelbundock/Rdatasets/master/csv/ggplot2/mpg.csv","https://raw.github.com/vincentarelbundock/Rdatasets/master/doc/ggplot2/mpg.html"
