@lat	@lon	addr:housenumber
45.4960624	-73.5881730	3738
45.4835666	-73.5966295	374
45.4763268	-73.5854783	374
45.4966587	-73.6233728	3740
45.4876267	-73.6079212	3740
45.4754396	-73.6137985	3744
45.4959263	-73.6217338	3744
45.4774605	-73.5778025	3744
45.4960216	-73.6219464	3745
45.4802165	-73.5838210	3745
45.4771954	-73.5781334	3746
45.4873370	-73.6085809	3746
45.4790799	-73.5821175	3747
45.4800462	-73.5836585	3748
45.4790252	-73.5822166	3749
45.4874185	-73.6088711	3749
45.4861521	-73.5949140	375
45.4757597	-73.6139646	3750
45.4704286	-73.6187753	3750
45.4807305	-73.5881474	3750
45.4810087	-73.5877482	3750
45.4799668	-73.5837145	3750
45.4705785	-73.6186408	3751
45.4785084	-73.6110091	3754
45.4871957	-73.6089316	3754
45.4699151	-73.6192363	3755
45.4786843	-73.6108568	3755
45.4769706	-73.6128458	3755
45.4753439	-73.6143362	3755
45.4781526	-73.5800689	3755
45.4873757	-73.6089813	3755
45.4759111	-73.6138336	3757
45.4712033	-73.6180697	3757
45.4774953	-73.6122936	3757
45.4764531	-73.6133520	3757
45.4773530	-73.6124451	3758
45.4780665	-73.6116624	3759
45.4837069	-73.5969533	376
45.4853015	-73.5958744	376
45.4716357	-73.6176797	3760
45.4727997	-73.6166303	3760
45.4763044	-73.6134890	3760
45.4746048	-73.6150001	3760
45.4779289	-73.6118239	3764
45.4868256	-73.6098584	3764
45.4710534	-73.6182044	3766
45.4697664	-73.6193734	3768
45.4840687	-73.5973117	377
45.4854372	-73.5957082	377
45.4768257	-73.6129915	3770
45.4689698	-73.6200977	3770
45.4700819	-73.5817679	3770
45.4786570	-73.5830016	3770
45.4863133	-73.6106943	3770
45.4866537	-73.6101692	3770
45.4735547	-73.6159438	3771
45.4691187	-73.6199611	3771
45.4868889	-73.6101665	3773
45.4740001	-73.6155355	3774
45.4722167	-73.6171607	3774
45.4717856	-73.6175452	3775
45.4936909	-73.6200655	3776
45.4723664	-73.6170256	3777
45.4939067	-73.6237968	3777
45.4868331	-73.6102642	3777
45.4861308	-73.6109801	3778
45.4785503	-73.5832028	3779
45.4858346	-73.6114533	3780
45.4741500	-73.6154009	3781
45.4734055	-73.6160799	3784
45.4729490	-73.6164944	3785
45.4953679	-73.5898034	3787
45.4769090	-73.6043071	379
45.4863675	-73.6109826	3793
45.4952850	-73.5896019	3796
45.4701050	-73.5821622	3797
45.4930664	-73.6209231	3799
45.4856471	-73.5998867	38
45.4901914	-73.5925766	38
45.4903251	-73.5924990	38
45.4894033	-73.6076551	38
45.4866627	-73.5943015	380
45.4860117	-73.5950704	380
45.4746751	-73.5868141	380
45.4752116	-73.5863170	380
45.4735632	-73.5877878	380
45.4924401	-73.5949787	3800
45.4936159	-73.6201327	3800
45.4788455	-73.5821351	3800
45.4812332	-73.5859437	3800
45.4699236	-73.5820905	3800
45.4863080	-73.6110761	3803
45.4779337	-73.5802834	3807
45.4770544	-73.6046257	381
45.4830381	-73.5977307	381
45.4769979	-73.5783864	3810
45.4810133	-73.5861562	3810
45.4794957	-73.6126491	3811
45.4799766	-73.5839896	3815
45.4793630	-73.6128216	3816
45.4807104	-73.5864480	3818
45.4771084	-73.5785843	3825
45.4768419	-73.5789347	3827
45.4873053	-73.5927253	383
45.4706527	-73.5677039	383
45.4786126	-73.5825634	3830
45.4786821	-73.5828477	3833
45.4776299	-73.5805826	3833
45.4796431	-73.5842286	3837
45.4839286	-73.5974692	384
45.4882919	-73.5662554	384
45.4929718	-73.6207099	3840
45.4737437	-73.6182609	3843
45.4735941	-73.6183960	3846
45.4794736	-73.5840679	3848
45.4743549	-73.6177161	3849
45.4796188	-73.6024165	385
45.4808877	-73.6009462	385
45.4877171	-73.5668485	385
45.4742598	-73.5871773	385
45.4697635	-73.6218510	3850
45.4690008	-73.6225458	3850
45.4731647	-73.6187901	3851
45.4782987	-73.6141132	3855
45.4718446	-73.6199798	3858
45.4781540	-73.6142596	3858
45.4772421	-73.6150920	3859
45.4770918	-73.6152256	3860
45.4928968	-73.6207771	3860
45.4749510	-73.6171738	3861
45.4742051	-73.6178509	3862
45.4691501	-73.6224098	3863
45.4953169	-73.5899062	3863
45.4748016	-73.6173094	3864
45.4753947	-73.6167719	3864
45.4923531	-73.5947591	3865
45.4777670	-73.6146194	3865
45.4766935	-73.6155774	3865
45.4761483	-73.6160668	3865
45.4765441	-73.6157129	3868
45.4699141	-73.6217179	3869
45.4951450	-73.5914055	3869
45.4776178	-73.6147555	3870
45.4719938	-73.6198436	3871
45.4705612	-73.6211388	3872
45.4712198	-73.6205509	3872
45.4725774	-73.6193172	3873
45.4932605	-73.5949637	3875
45.4713699	-73.6204170	3875
45.4724276	-73.6194519	3876
45.4707104	-73.6210027	3877
45.4930528	-73.5950444	3878
45.4730153	-73.6189255	3878
45.4922188	-73.5632748	388
45.4951569	-73.5941985	3880
45.4932577	-73.5953009	3888
45.4771423	-73.6048178	389
45.4790694	-73.6057212	39
45.4862035	-73.6021532	39
45.4903994	-73.5931716	39
45.4904554	-73.5927264	39
45.4870669	-73.5989012	39
45.4861853	-73.5961835	39
45.4778577	-73.6036673	390
45.4704209	-73.5675585	390
45.4934817	-73.5955993	3900
45.4798949	-73.5854372	3900
45.4784630	-73.5828457	3900
45.4766648	-73.5788243	3900
45.4805900	-73.5868672	3901
45.4794044	-73.5843997	3901
45.4865938	-73.5685291	391
45.4866399	-73.5686312	391
45.4731940	-73.5881219	391
45.4773113	-73.5805914	3918
45.4780862	-73.6041870	392
45.4924327	-73.5640502	392
45.4793944	-73.5841247	3924
45.4774119	-73.5807989	3925
45.4782259	-73.6040293	393
45.4764719	-73.5853334	393
45.4784405	-73.5828905	3930
45.4784017	-73.5829622	3932
45.4790631	-73.5846443	3939
45.4788265	-73.6033410	394
45.4795902	-73.5857390	3940
45.4771531	-73.5810574	3941
45.4788926	-73.5844843	3944
45.4770024	-73.5808999	3944
45.4788136	-73.5845414	3946
45.4802745	-73.5871680	3949
45.4884370	-73.5907939	395
45.4832510	-73.5981912	395
45.4802395	-73.6017078	395
45.4943168	-73.5635288	395
45.4800573	-73.5873861	3951
45.4938287	-73.5957343	3955
45.4802799	-73.5891492	3955
45.4788248	-73.5848166	3955
45.4794802	-73.6025761	396
45.4871989	-73.5929606	396
45.4799583	-73.5871768	3960
45.4780721	-73.5835534	3962
45.4780189	-73.5836541	3964
45.4764564	-73.5791065	3968
45.4796593	-73.5874919	3968
45.4789644	-73.6031808	397
45.4781088	-73.5839094	3971
45.4942600	-73.5967320	3973
45.4765776	-73.5792905	3975
45.4784949	-73.5850579	3975
45.4797603	-73.5876992	3979
45.4807504	-73.6011090	398
45.4801013	-73.6018677	398
45.4864950	-73.5687767	398
45.4952771	-73.5959721	3982
45.4780073	-73.5841126	3985
45.4783919	-73.5848498	3988
45.4867849	-73.5941046	399
45.4925845	-73.5639187	399
45.4778271	-73.5840381	3990
45.4777737	-73.5841386	3992
45.4918604	-73.5954798	3993
45.4787369	-73.6135956	3998
45.4938127	-73.6235831	3998
45.4909298	-73.5964899	3999
45.4788717	-73.6134279	3999
45.4850347	-73.5817048	4
45.4795047	-73.6049279	4
45.4821216	-73.5934808	4
45.4843793	-73.6015402	4
45.4780754	-73.6018445	4
45.4809774	-73.6091685	4
45.4801030	-73.6062667	4
45.4874134	-73.5868530	4
45.4874423	-73.5868269	4
45.4860828	-73.6130180	4
45.4787212	-73.6089471	4
45.4859042	-73.5829862	4
45.4976072	-73.5830848	4
45.4856974	-73.5999904	40
45.4917142	-73.6019420	40
45.4809425	-73.6015359	400
45.4848217	-73.5970841	400
45.4879467	-73.5922583	400
45.4828727	-73.6058958	400
45.4865408	-73.5688781	400
45.4932159	-73.5634030	400
45.4719756	-73.5665736	400
45.4917955	-73.5647084	400
45.4725704	-73.6197706	4000
45.4737386	-73.6187133	4000
45.4916710	-73.5954085	4000
45.4719874	-73.6202987	4000
45.4731592	-73.6192433	4000
45.4691433	-73.6228649	4000
45.4782963	-73.6145789	4000
45.4713624	-73.6208699	4000
45.4788819	-73.6139160	4000
45.4881394	-73.5878254	4000
45.4949008	-73.5966674	4000
45.4937376	-73.6236499	4000
45.4781666	-73.5850509	4000
45.4853308	-73.6123910	4000
45.4856666	-73.6117464	4000
45.4796399	-73.6129724	4001
45.4727203	-73.6196360	4001
45.4779107	-73.6149374	4001
45.4784413	-73.6144334	4001
45.4790166	-73.6137478	4001
45.4896359	-73.5864747	4001
45.4773857	-73.6154101	4001
45.4778415	-73.5844211	4001
45.4795508	-73.5879326	4001
45.4795061	-73.6131437	4002
45.4733087	-73.6191078	4003
45.4801016	-73.5890459	4004
45.4778122	-73.5854247	4004
45.4692925	-73.6227290	4005
45.4715125	-73.6207360	4005
45.4877823	-73.5833574	4006
45.4878700	-73.5831989	4006
45.4849593	-73.5969236	401
45.4829676	-73.6061095	401
45.4859452	-73.5693448	401
45.4874254	-73.5681607	401
45.4908381	-73.5962740	4010
45.4777615	-73.6150735	4010
45.4930696	-73.5981242	4010
45.4794495	-73.5877247	4010
45.4885101	-73.5839153	4010
45.4700571	-73.6220365	4011
45.4699066	-73.6221695	4012
45.4721365	-73.6201625	4015
45.4932341	-73.5979910	4015
45.4937601	-73.5986148	4017
45.4757958	-73.5858805	402
45.4743478	-73.6181697	4020
45.4738882	-73.6185782	4021
45.4882310	-73.5880436	4023
45.4869821	-73.5945531	403
45.4861919	-73.5698406	403
45.4934732	-73.5986028	4030
45.4750414	-73.5808693	4030
45.4773795	-73.5846662	4032
45.4749567	-73.5809004	4032
45.4752019	-73.5810437	4035
45.4954583	-73.5961695	4037
45.4955016	-73.5969353	4037
45.4955257	-73.5973119	4039
45.4955376	-73.5974779	4039
45.4775413	-73.5848194	4039
45.4749449	-73.6176278	4040
45.4946005	-73.5983982	4040
45.4952012	-73.5974956	4040
45.4937579	-73.5989778	4040
45.4947557	-73.5982764	4041
45.4891269	-73.5848773	4045
45.4842606	-73.5977386	405
45.4721324	-73.5664557	405
45.4941777	-73.5987264	4054
45.4943340	-73.5986072	4055
45.4777778	-73.5857771	4055
45.4772354	-73.6155437	4060
45.4952498	-73.5978820	4062
45.4955767	-73.5980002	4065
45.4955850	-73.5981115	4065
45.4801575	-73.6147535	4067
45.4794314	-73.5899945	4070
45.4953002	-73.5987462	4072
45.4801712	-73.6146655	4074
45.4953062	-73.5988719	4074
45.4803692	-73.6146410	4075
45.4749521	-73.5818777	4075
45.4752432	-73.5815280	4075
45.4876285	-73.5866097	4075
45.4953126	-73.5990436	4078
45.4841206	-73.5978941	408
45.4865878	-73.5689816	408
45.4873284	-73.5684071	408
45.4776118	-73.5856707	4080
45.4952810	-73.5993591	4082
45.4953281	-73.5994213	4082
45.4773546	-73.5862208	4084
45.4750943	-73.6174921	4085
45.4952707	-73.5991064	4085
45.4774653	-73.5864414	4085
45.4774243	-73.5865525	4087
45.4757160	-73.6188602	4089
45.4942042	-73.6247122	4095
45.4956346	-73.5989641	4095
45.4788241	-73.5887775	4097
45.4756153	-73.6191030	4098
45.4945233	-73.6006872	4098
45.4788598	-73.6059558	41
45.4863678	-73.6024413	41
45.4903233	-73.5933781	41
45.4776724	-73.6026332	41
45.4892304	-73.6159123	41
45.4894804	-73.6104929	41
45.4802954	-73.6022916	410
45.4790223	-73.6037632	410
45.4890873	-73.5906735	410
45.4702709	-73.5683178	410
45.4953707	-73.6003708	4100
45.4884942	-73.5908069	4100
45.4888851	-73.5903395	4100
45.4869706	-73.5859636	4100
45.4744976	-73.6180350	4101
45.4786176	-73.5890165	4101
45.4890288	-73.5906617	4101
45.4946977	-73.6006417	4105
45.4938316	-73.6238637	4105
45.4956731	-73.6002355	4109
45.4874618	-73.5956576	411
45.4810798	-73.6013736	411
45.4804340	-73.6021320	411
45.4825022	-73.6065993	411
45.4759574	-73.5857714	411
45.4756632	-73.6192090	4110
45.4792422	-73.5902653	4112
45.4758595	-73.6191784	4115
45.4956749	-73.6006136	4115
45.4957193	-73.6002958	4115
45.4789816	-73.5906438	4116
45.4880340	-73.5883063	4119
45.4886354	-73.5911320	4119
45.4702681	-73.5683875	412
45.4941099	-73.6244988	4120
45.4803296	-73.6148947	4120
45.4794827	-73.5902775	4125
45.4772827	-73.5870402	4125
45.4794203	-73.5903669	4127
45.4876559	-73.5888802	4129
45.4861891	-73.5962935	413
45.4956653	-73.6010492	4131
45.4783545	-73.5893202	4131
45.4884399	-73.5913962	4131
45.4782453	-73.6177888	4136
45.4868517	-73.5947326	414
45.4796729	-73.6030024	414
45.4829544	-73.5992228	414
45.4867526	-73.5693417	414
45.4761064	-73.6197299	4141
45.4880668	-73.5919426	4145
45.4876003	-73.5959812	415
45.4880596	-73.5920410	415
45.4867834	-73.5689468	415
45.4941683	-73.6008590	4150
45.4882957	-73.5910646	4150
45.4874542	-73.5891307	4151
45.4956416	-73.6014285	4155
45.4956928	-73.6013621	4155
45.4953434	-73.6012809	4160
45.4870423	-73.5895642	4163
45.4784422	-73.6177586	4165
45.4784898	-73.6178648	4167
45.4760053	-73.6199735	4168
45.4879222	-73.5916116	4168
45.4774181	-73.6055096	417
45.4830915	-73.5990607	417
45.4791605	-73.6036033	417
45.4869095	-73.5692226	417
45.4926305	-73.5640261	417
45.4876981	-73.5687369	417
45.4760535	-73.6200793	4170
45.4783883	-73.6181075	4170
45.4762508	-73.6200472	4175
45.4872220	-73.5870096	4175
45.4773120	-73.6056860	418
45.4782798	-73.6046108	418
45.4950050	-73.6027079	4180
45.4953332	-73.6029114	4185
45.4790290	-73.5909352	4185
45.4863307	-73.5878499	4185
45.4789638	-73.5910204	4187
45.4773025	-73.5847284	4190
45.4798020	-73.6179276	4192
45.4771440	-73.5848439	4192
45.4799523	-73.6177940	4195
45.4744631	-73.5811110	4198
45.4787623	-73.6057438	42
45.4891203	-73.6156707	42
45.4919046	-73.6020693	42
45.4959693	-73.5958947	42
45.4873109	-73.5957897	420
45.4894111	-73.5913636	420
45.4824064	-73.6063866	420
45.4932615	-73.5635111	420
45.4935152	-73.5640956	420
45.4875718	-73.5669931	420
45.4875331	-73.5688396	420
45.4856315	-73.5869896	4200
45.4743859	-73.5811820	4200
45.4786479	-73.5886568	4200
45.4770450	-73.5871773	4200
45.4874848	-73.5924536	4200
45.4877437	-73.5919065	4200
45.4781488	-73.5895615	4201
45.4771580	-73.5874224	4201
45.4861072	-73.5880552	4201
45.4786210	-73.6186277	4204
45.4768401	-73.5867431	4205
45.4765626	-73.5870142	4207
45.4764854	-73.5857017	4207
45.4744208	-73.5814739	4207
45.4750699	-73.5828256	4208
45.4751664	-73.5830372	4209
45.4833295	-73.5995682	421
45.4867390	-73.5895788	4210
45.4787593	-73.6189320	4210
45.4763158	-73.5855699	4210
45.4741647	-73.5817936	4211
45.4776814	-73.5885662	4212
45.4788177	-73.6185977	4213
45.4780495	-73.5893511	4214
45.4868313	-73.5897968	4215
45.4788600	-73.6186910	4215
45.4862444	-73.5901458	4216
45.4863370	-73.5903633	4219
45.4894589	-73.5914697	422
45.4924787	-73.5641576	422
45.4787958	-73.6190111	4220
45.4739834	-73.5816846	4220
45.4788971	-73.6187713	4221
45.4786585	-73.5913769	4221
45.4788363	-73.6191050	4222
45.4739170	-73.5817680	4222
45.4785900	-73.5914569	4223
45.4763933	-73.6208128	4224
45.4852180	-73.5873925	4224
45.4794108	-73.6182887	4225
45.4857859	-73.5873231	4225
45.4761185	-73.5860143	4225
45.4748933	-73.5833074	4225
45.4764408	-73.6209192	4226
45.4792616	-73.6184249	4226
45.4853045	-73.5877765	4227
45.4855674	-73.5885390	4229
45.4886248	-73.5912261	423
45.4798112	-73.6028422	423
45.4773863	-73.5889082	4234
45.4760224	-73.5857989	4234
45.4790312	-73.6190803	4235
45.4747975	-73.5830953	4236
45.4778999	-73.5898577	4237
45.4769757	-73.5879532	4237
45.4749307	-73.6231861	4238
45.4768646	-73.5877025	4238
45.4884940	-73.5914046	424
45.4843668	-73.5984149	424
45.4896188	-73.5664014	424
45.4726162	-73.5682265	424
45.4920576	-73.5652888	424
45.4743450	-73.6237216	4240
45.4777889	-73.5896611	4240
45.4744949	-73.6235871	4241
45.4791757	-73.6194343	4241
45.4792296	-73.6195329	4243
45.4732832	-73.6246847	4245
45.4789869	-73.6194739	4246
45.4845591	-73.5983700	425
45.4834727	-73.5998869	425
45.4896501	-73.5914306	425
45.4898154	-73.5663653	425
45.4688729	-73.5688347	425
45.4915384	-73.5661765	425
45.4919447	-73.5645722	425
45.4755254	-73.6226456	4250
45.4731336	-73.6248199	4250
45.4860353	-73.5903831	4250
45.4849985	-73.5876066	4250
45.4757805	-73.5859616	4250
45.4873535	-73.5927270	4250
45.4874351	-73.5925579	4250
45.4764935	-73.6205709	4251
45.4756753	-73.6225112	4251
45.4853396	-73.5887340	4251
45.4739653	-73.5820439	4255
45.4874934	-73.5931056	4255
45.4875667	-73.5929536	4255
45.4737601	-73.6242420	4256
45.4739084	-73.6241040	4257
45.4750799	-73.6230498	4257
45.4874493	-73.5961131	426
45.4845160	-73.5987288	426
45.4896683	-73.5665059	426
45.4767248	-73.6215797	4260
45.4761323	-73.6221068	4266
45.4762826	-73.6219733	4267
45.4776064	-73.6059209	427
45.4922099	-73.5651596	427
45.4775831	-73.5899006	4270
45.4767291	-73.5880731	4270
45.4758765	-73.5861750	4271
45.4776941	-73.5900970	4271
45.4768338	-73.5883171	4271
45.4847407	-73.5892232	4271
45.4746740	-73.5835213	4271
45.4753563	-73.5850442	4271
45.4771795	-73.5891502	4272
45.4751552	-73.5846048	4272
45.4752590	-73.5848335	4272
45.4772814	-73.5893575	4273
45.4846441	-73.5879544	4274
45.4861281	-73.5906002	4275
45.4752512	-73.5848167	4275
45.4844253	-73.5882067	4278
45.4870116	-73.5937584	4278
45.4871318	-73.5933517	4278
45.4861241	-73.5966199	428
45.4822706	-73.5999798	428
45.4782166	-73.5918947	4285
45.4781482	-73.5919748	4287
45.4871032	-73.5942344	4287
45.4754290	-73.5862139	4288
45.4906111	-73.5964710	4290
45.4854718	-73.5910160	4290
45.4745782	-73.5833092	4290
45.4749274	-73.5851343	4290
45.4907028	-73.5966868	4291
45.4755275	-73.5864255	4291
45.4869860	-73.5944497	4291
45.4770109	-73.5896782	4295
45.4749220	-73.5851220	4297
45.4743434	-73.5838393	4297
45.4840311	-73.5885395	4298
45.4855640	-73.5912337	4299
45.4774363	-73.5903901	4299
45.4887496	-73.6162059	43
45.4896615	-73.5913377	43
45.4860286	-73.6026684	43
45.4915859	-73.6143273	43
45.4841058	-73.5926091	4300
45.4846900	-73.5919540	4300
45.4913299	-73.6221824	4300
45.4862093	-73.5949269	4300
45.4866524	-73.5943954	4300
45.4774623	-73.6213621	4304
45.4750738	-73.6235047	4304
45.4768963	-73.5894859	4306
45.4756693	-73.6229634	4308
45.4892067	-73.5976481	4308
45.4746380	-73.6239056	4309
45.4784193	-73.6044542	431
45.4768669	-73.6218992	4310
45.4744881	-73.6240401	4310
45.4889852	-73.5978580	4310
45.4762759	-73.6224249	4310
45.4739035	-73.6245604	4310
45.4773224	-73.5901970	4310
45.4782011	-73.6206861	4311
45.4764262	-73.6222915	4311
45.4847233	-73.5922376	4311
45.4750237	-73.5853459	4311
45.4742478	-73.5836271	4312
45.4893003	-73.5978622	4313
45.4748269	-73.5849094	4314
45.4770168	-73.6217647	4315
45.4890796	-73.5980726	4315
45.4887359	-73.5984432	4317
45.4886425	-73.5982276	4318
45.4776117	-73.6212266	4319
45.4885881	-73.5988522	4319
45.4752229	-73.6233685	4319
45.4736655	-73.5824224	4319
45.4832311	-73.5998126	432
45.4885047	-73.5986289	4320
45.4780531	-73.6208247	4322
45.4859989	-73.5951603	4324
45.4740518	-73.6244223	4325
45.4765739	-73.5889461	4325
45.4891691	-73.6020215	4326
45.4857304	-73.5954300	4326
45.4856611	-73.5955082	4328
45.4898305	-73.5918475	433
45.4735503	-73.5822308	4330
45.4764690	-73.5887024	4330
45.4854941	-73.5957195	4330
45.4888108	-73.6023017	4332
45.4733509	-73.5824808	4332
45.4886684	-73.6026987	4333
45.4844413	-73.5895407	4333
45.4853747	-73.5963588	4333
45.4855183	-73.5961915	4333
45.4885770	-73.6024824	4334
45.4763047	-73.5890969	4334
45.4841997	-73.5928248	4335
45.4946978	-73.6045869	4336
45.4775043	-73.6061784	434
45.4847766	-73.5992746	434
45.4941573	-73.5636390	434
45.4879510	-73.6032471	4341
45.4875924	-73.5994554	4342
45.4850862	-73.5962062	4342
45.4877276	-73.6034518	4343
45.4878591	-73.6030312	4344
45.4762658	-73.6238192	4347
45.4876821	-73.5996730	4345
45.4876354	-73.6032349	4346
45.4824106	-73.5998224	435
45.4873679	-73.5996588	4350
45.4870468	-73.6038682	4350
45.4751991	-73.5864040	4350
45.4831969	-73.5907543	4350
45.4843051	-73.5893753	4350
45.4848229	-73.5965127	4350
45.4874579	-73.5998762	4351
45.4871608	-73.6040616	4351
45.4752514	-73.5866566	4351
45.4734660	-73.5826724	4351
45.4772306	-73.5906296	4351
45.4764326	-73.5892837	4351
45.4771167	-73.5904366	4352
45.4869704	-73.6043362	4353
45.4868574	-73.6041335	4354
45.4789017	-73.6211329	4355
45.4740284	-73.5838409	4356
45.4775502	-73.6062861	436
45.4864458	-73.6048633	4360
45.4863910	-73.6049624	4362
45.4866240	-73.6049503	4363
45.4768722	-73.5907280	4366
45.4741241	-73.5840532	4367
45.4864530	-73.6052605	4373
45.4838971	-73.5928468	4374
45.4867638	-73.6005050	4375
45.4728415	-73.5816527	4375
45.4833684	-73.5908757	4375
45.4738189	-73.5843546	4375
45.4777742	-73.5924146	4377
45.4839915	-73.5930626	4379
45.4769876	-73.5909193	4379
45.4832787	-73.5999188	438
45.4762560	-73.5897027	4383
45.4798470	-73.6232167	4383
45.4737226	-73.5841430	4384
45.4846161	-73.5967537	4384
45.4835359	-73.5935913	4385
45.4865980	-73.6003564	4386
45.4834422	-73.5933748	4386
45.4865214	-73.6004196	4388
45.4854259	-73.6067788	4389
45.4854571	-73.5979664	439
45.4832341	-73.5936138	4390
45.4748856	-73.5866968	4390
45.4731971	-73.5830073	4393
45.4760715	-73.5896501	4394
45.4725809	-73.5818948	4395
45.4730915	-73.5828039	4398
45.4749820	-73.5869082	4399
45.4762726	-73.6027765	44
45.4775783	-73.6024173	44
45.4886540	-73.6159936	44
45.4880223	-73.5975728	44
45.4764477	-73.5998683	44
45.4890719	-73.5678095	440
45.4927757	-73.5646878	440
45.4746616	-73.5869002	4400
45.4727711	-73.5828401	4400
45.4766671	-73.5909685	4400
45.4825221	-73.5914904	4400
45.4828092	-73.5911936	4400
45.4735039	-73.5843581	4400
45.4747579	-73.5871117	4401
45.4761388	-73.5899913	4401
45.4827474	-73.5941661	4404
45.4761371	-73.5899954	4405
45.4736002	-73.5845698	4405
45.4759290	-73.5899940	4406
45.4761129	-73.5900510	4407
45.4829869	-73.5913215	4407
45.4892256	-73.5676817	441
45.4824521	-73.5915676	4410
45.4826945	-73.5916237	4415
45.4746739	-73.5871859	4417
45.4824839	-73.5918572	4417
45.4745040	-73.5870392	4420
45.4744284	-73.5871050	4422
45.4731670	-73.5846912	4424
45.4847625	-73.5970719	4427
45.4777444	-73.6062467	443
45.4800509	-73.6220157	4434
45.4732644	-73.5849019	4435
45.4842702	-73.5976463	4435
45.4804026	-73.6227131	4436
45.4762977	-73.5913948	4436
45.4879302	-73.5972556	444
45.4719870	-73.5662101	444
45.4862474	-73.6006246	4444
45.4818942	-73.5922232	4444
45.4841260	-73.5973255	4444
45.4833280	-73.5938297	4445
45.4723601	-73.5821068	4445
45.4819886	-73.5924392	4447
45.4757508	-73.5904008	4448
45.4862060	-73.6009675	4449
45.4785412	-73.6237608	4450
45.4825410	-73.5944068	4450
45.4743219	-73.5871972	4450
45.4756225	-73.5907436	4450
45.4839163	-73.5975607	4450
45.4828431	-73.5943799	4451
45.4817823	-73.5926823	4451
45.4826367	-73.5946217	4453
45.4758787	-73.5905856	4453
45.4793304	-73.6236322	4454
45.4795073	-73.6234974	4455
45.4787387	-73.6237321	4455
45.4781045	-73.6241284	4455
45.4859243	-73.6014490	4455
45.4726933	-73.5836396	4455
45.4729963	-73.5832587	4455
45.4840604	-73.5978796	4455
45.4787884	-73.6238364	4457
45.4816883	-73.5924657	4458
45.4787721	-73.6056520	446
45.4795156	-73.6048368	446
45.4952353	-73.6067921	4460
45.4856727	-73.6018731	4463
45.4721183	-73.5823589	4465
45.4789080	-73.6240734	4469
45.4789120	-73.6054960	447
45.4952720	-73.6069067	4470
45.4953745	-73.6072261	4470
45.4780025	-73.6243670	4476
45.4868342	-73.6249140	4477
45.4780509	-73.6244725	4478
45.4851387	-73.6026786	4481
45.4820135	-73.5953715	4481
45.4811719	-73.5934037	4481
45.4956674	-73.6049903	4487
45.4809985	-73.5932809	4488
45.4779207	-73.6066259	449
45.4881933	-73.5953043	449
45.4727782	-73.5683318	449
45.4954733	-73.6064215	4491
45.4781903	-73.6247779	4492
45.4809315	-73.5933632	4492
45.4833979	-73.5985857	4493
45.4807709	-73.6220146	4495
45.4869321	-73.6234113	4495
45.4833298	-73.5986660	4495
45.4724881	-73.5831802	4498
45.4808504	-73.5934667	4498
45.4763679	-73.6029917	45
45.4907998	-73.6148620	45
45.4890415	-73.6117424	45
45.4862407	-73.5985923	45
45.4852029	-73.5658631	45
45.4866062	-73.5664986	45
45.4853455	-73.5981816	450
45.4821896	-73.6066059	450
45.4723545	-73.5689449	450
45.4819186	-73.5951555	4500
45.4954740	-73.6075821	4500
45.4723964	-73.5836744	4500
45.4761077	-73.5916620	4500
45.4806513	-73.5937177	4500
45.4833108	-73.5982060	4500
45.4794560	-73.6246550	4501
45.4757515	-73.5909563	4501
45.4830996	-73.5989658	4501
45.4798527	-73.6238799	4504
45.4955322	-73.6067367	4505
45.4742655	-73.5875415	4505
45.4808324	-73.5938273	4505
45.4780669	-73.6069431	451
45.4797092	-73.6047974	451
45.4906151	-73.5656776	451
45.4799880	-73.6237131	4511
45.4803977	-73.5943680	4515
45.4806073	-73.6231400	4516
45.4796597	-73.6051554	452
45.4702716	-73.5687373	452
45.4793639	-73.6249180	4520
45.4956574	-73.6071465	4525
45.4956910	-73.6072631	4527
45.4762154	-73.5918745	4527
45.4797572	-73.6049033	453
45.4870636	-73.6232355	4530
45.4957519	-73.6086974	4532
45.4870164	-73.6231288	4540
45.4784861	-73.6249644	4545
45.4912786	-73.6225266	4545
45.4828948	-73.5992090	4545
45.4803503	-73.5940921	4548
45.4867456	-73.6229893	4549
45.4900999	-73.5669677	455
45.4689045	-73.5695298	455
45.4838206	-73.6169779	4550
45.4899977	-73.6199968	4550
45.4923770	-73.6248795	4550
45.4801477	-73.5943368	4550
45.4727269	-73.5854344	4550
45.4730464	-73.5851185	4550
45.4907403	-73.6216416	4550
45.4904722	-73.6210391	4551
45.4839910	-73.6168894	4555
45.4800043	-73.5945049	4556
45.4824222	-73.5997303	4557
45.4880845	-73.5955345	456
45.4703060	-73.5694185	456
45.4903765	-73.6208269	4560
45.4797943	-73.5947516	4560
45.4798388	-73.5947015	4560
45.4900981	-73.6202148	4565
45.4899022	-73.6237671	4565
45.4737966	-73.5879519	4565
45.4822127	-73.5999657	4565
45.4911050	-73.6223847	4570
45.4828053	-73.5988293	4574
45.4777834	-73.6067875	458
45.4722500	-73.5692641	458
45.4864776	-73.6219067	4580
45.4752246	-73.5923256	4580
45.4862749	-73.6214479	4582
45.4817946	-73.6004422	4585
45.4822852	-73.6068183	459
45.4795979	-73.5949713	4592
45.4862062	-73.6217656	4595
45.4960553	-73.6086020	4595
45.4720785	-73.5840664	4598
45.4888710	-73.6116486	46
45.4928479	-73.6015854	46
45.4912454	-73.6144753	46
45.4779297	-73.6071056	460
