"","age","y"
"3908","g1",26853.5
"3909","g1",26901
"3910","g1",27037.5
"3911","g1",27042
"3912","g1",27052.5
"3913","g1",27062
"3914","g1",27165
"3915","g1",27190
"3916","g1",27228.5
"3917","g1",27231
"3918","g1",27272.5
"3919","g1",27286
"3920","g1",27289
"3921","g1",27327.5
"3922","g1",27493
"3923","g1",27500.5
"3924","g1",27501.5
"3925","g1",27506.5
"3926","g1",27517
"3927","g1",27665.5
"3928","g1",27708.5
"3929","g1",27752
"3930","g1",27755
"3931","g1",27767
"3932","g1",27797.5
"3933","g1",27904
"3934","g1",27962
"3935","g1",27993
"3936","g1",28055
"3937","g1",28055.5
"3938","g1",28068.5
"3939","g1",28084.5
"3940","g1",28228
"3941","g1",28277
"3942","g1",28321.5
"3943","g1",28343.5
"3944","g1",28348.5
"3945","g1",28440.5
"3946","g1",28509
"3947","g1",28521.5
"3948","g1",28646.5
"3949","g1",28763
"3950","g1",28812.5
"3951","g1",28820.5
"3952","g1",28840
"3953","g1",28942
"3954","g1",28976.5
"3955","g1",29038
"3956","g1",29072.5
"3957","g1",29156
"3958","g1",29168
"3959","g1",29191
"3960","g1",29211
"3961","g1",29334.5
"3962","g1",29338
"3963","g1",29339
"3964","g1",29430
"3965","g1",29443
"3966","g1",29552
"3967","g1",29586
"3968","g1",29599
"3969","g1",29609
"3970","g1",29690.5
"3971","g1",29718
"3972","g1",29786.5
"3973","g1",29826
"3974","g1",29862.5
"3975","g1",29875
"3976","g1",29891
"3977","g1",29935.5
"3978","g1",29947
"3979","g1",29972.5
"3980","g1",30019
"3981","g1",30021
"3982","g1",30062
"3983","g1",30083.5
"3984","g1",30093.5
"3985","g1",30116.5
"3986","g1",30130.5
"3987","g1",30144
"3988","g1",30148
"3989","g1",30161.5
"3990","g1",30170.5
"3991","g1",30199
"3992","g1",30221.5
"3993","g1",30282.5
"3994","g1",30305.5
"3995","g1",30311.5
"3996","g1",30316.5
"3997","g1",30358.5
"3998","g1",30372.5
"3999","g1",30410
"4000","g1",30419.5
"4001","g1",30448
"4002","g1",30539.5
"4003","g1",30646
"4004","g1",30686.5
"4005","g1",30771.5
"4006","g1",30833.5
"4007","g1",30885
"4008","g1",30900
"4009","g1",30982.5
"4010","g1",30994.5
"4011","g1",30995.5
"4012","g1",31023
"4013","g1",31060.5
"4014","g1",31181.5
"4015","g1",31215.5
"4016","g1",31215.5
"4017","g1",31259.5
"4018","g1",31380.5
"4019","g1",31490
"4020","g1",31593.5
"4021","g1",31660.5
"4022","g1",31694
"4023","g1",31769.5
"4024","g1",31784
"4025","g1",31845.5
"4026","g1",31943
"4027","g1",31985.5
"4028","g1",32080
"4029","g1",32081
"4030","g1",32104.5
"4031","g1",32168.5
"4032","g1",32172.5
"4033","g1",32177.5
"4034","g1",32177.5
"4035","g1",32234.5
"4036","g1",32238.5
"4037","g1",32246
"4038","g1",32273.5
"4039","g1",32298
"4040","g1",32473
"4041","g1",32483.5
"4042","g1",32521.5
"4043","g1",32567
"4044","g1",32646
"4045","g1",32672
"4046","g1",32727.5
"4047","g1",32748.5
"4048","g1",32809
"4049","g1",32906.5
"4050","g1",32985.5
"4051","g1",32986
"4052","g1",33043.5
"4053","g1",33070.5
"4054","g1",33120
"4055","g1",33125
"4056","g1",33156
"4057","g1",33244.5
"4058","g1",33276
"4059","g1",33358.5
"4060","g1",33402
"4061","g1",33482.5
"4062","g1",33524
"4063","g1",33763.5
"4064","g1",33811.5
"4065","g1",33836.5
"4066","g1",33935.5
"4067","g1",33940
"4068","g1",34048
"4069","g1",34209
"4070","g1",34251.5
"4071","g1",34334.5
"4072","g1",34348.5
"4073","g1",34349.5
"4074","g1",34361.5
"4075","g1",34568
"4076","g1",34581.5
"4077","g1",34598
"4078","g1",34671.5
"4079","g1",34711
"4080","g1",34738.5
"4081","g1",34759
"4082","g1",34769.5
"4083","g1",34795.5
"4084","g1",34874.5
"4085","g1",34898
"4086","g1",34967
"4087","g1",35012
"4088","g1",35203.5
"4089","g1",35220
"4090","g1",35229
"4091","g1",35341.5
"4092","g1",35414
"4093","g1",35516.5
"4094","g1",35537.5
"4095","g1",35577
"4096","g1",35859.5
"4097","g1",35896.5
"4098","g1",35956.5
"4099","g1",36013
"4100","g1",36124
"4101","g1",36153.5
"4102","g1",36169.5
"4103","g1",36259.5
"4104","g1",36337.5
"4105","g1",36452
"4106","g1",36464
"4107","g1",36634.5
"4108","g1",36693
"4109","g1",36748
"4110","g1",36822.5
"4111","g1",36823
"4112","g1",36825.5
"4113","g1",36899.5
"4114","g1",36908.5
"4115","g1",36973.5
"4116","g1",37098
"4117","g1",37117
"4118","g1",37171.5
"4119","g1",37251
"4120","g1",37756
"4121","g1",38011.5
"4122","g1",38201.5
"4123","g1",38210
"4124","g1",38427.5
"4125","g1",38710.5
"4126","g1",38924.5
"4127","g1",38989.5
"4128","g1",39047
"4129","g1",39119.5
"4130","g1",39364
"4131","g1",39549
"4132","g1",39923.5
"4133","g1",40141.5
"4134","g1",40366.5
"4135","g1",40379.5
"4136","g1",40773.5
"4137","g1",40893.5
"4138","g1",40897
"4139","g1",41019
"4140","g1",41054.5
"4141","g1",41108
"4142","g1",41231
"4143","g1",41317.5
"4144","g1",41465.5
"4145","g1",41738.5
"4146","g1",41904.5
"4147","g1",41923
"4148","g1",41962.5
"4149","g1",42130
"4150","g1",42166.5
"4151","g1",42317
"4152","g1",42343
"4153","g1",42364.5
"4154","g1",42516.5
"4155","g1",42831.5
"4156","g1",42909
"4157","g1",43004.5
"4158","g1",43030.5
"4159","g1",43175.5
"4160","g1",43232
"4161","g1",43266.5
"4162","g1",43364
"4163","g1",43389
"4164","g1",43793.5
"4165","g1",43995
"4166","g1",44011
"4167","g1",44104
"4168","g1",44201
"4169","g1",44359.5
"4170","g1",44567.5
"4171","g1",44581
"4172","g1",44647.5
"4173","g1",44655.5
"4174","g1",44750
"4175","g1",44886
"4176","g1",45040
"4177","g1",45231.5
"4178","g1",45264
"4179","g1",45410
"4180","g1",45417.5
"4181","g1",45516
"4182","g1",45656
"4183","g1",45669
"4184","g1",45873
"4185","g1",45906.5
"4186","g1",46026.5
"4187","g1",46592
"4188","g1",46629.5
"4189","g1",46652
"4190","g1",46961
"4191","g1",47002
"4192","g1",47003
"4193","g1",47067
"4194","g1",47326
"4195","g1",47388
"4196","g1",47617.5
"4197","g1",47764.5
"4198","g1",47764.5
"4199","g1",47773
"4200","g1",47836.5
"4201","g1",47943
"4202","g1",48683
"4203","g1",48935
"4204","g1",48938
"4205","g1",49585.5
"4206","g1",49612.5
"4207","g1",49738.5
"4208","g1",49764
"4209","g1",49943
"4210","g1",50009.5
"4211","g1",50366
"4212","g1",51024.5
"4213","g1",51311.5
"4214","g1",51729
"4215","g1",52227.5
"4216","g1",52282
"4217","g1",52374
"4218","g1",52677.5
"4219","g1",52773
"4220","g1",53050.5
"4221","g1",53609.5
"4222","g1",53789
"4223","g1",54407.5
"4224","g1",55674
"4225","g1",55786
"4226","g1",55899.5
"4227","g1",56740.5
"4228","g1",57892
"4229","g1",58199.5
"4230","g1",58426.5
"4231","g1",58625.5
"4232","g1",59274
"4233","g1",60011
"4234","g1",60569.5
"4235","g1",60775
"4236","g1",61057.5
"4237","g1",61462.5
"4238","g1",61794.5
"4239","g1",62004.5
"4240","g1",62075.5
"4241","g1",62994.5
"4242","g1",63672.5
"4243","g1",63917
"4244","g1",64039.5
"4245","g1",64306.5
"4246","g1",64424.5
"4247","g1",65581.5
"4248","g1",68068
"4249","g1",68270.5
"4250","g1",68558.5
"4251","g1",68662.5
"4252","g1",69160.5
"4253","g1",69239.5
"4254","g1",69314
"4255","g1",70578.5
"4256","g1",70587.5
"4257","g1",70616.5
"4258","g1",71033
"4259","g1",75377
"4260","g1",78492.5
"4261","g1",80905.5
"4262","g1",83769
"4263","g1",83810.5
"4264","g1",83810.5
"4265","g1",83810.5
"4266","g1",83810.5
